Nonimmigrant Visa Issuances by Nationality                                                      April 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Belgium,C1/D,91
Belgium,E1,4
Belgium,E2,14
Belgium,F1,34
Belgium,G1,2
Belgium,G2,3
Belgium,G4,13
Belgium,H1B,4
Belgium,H2A,1
Belgium,H2B,2
Belgium,H4,3
Belgium,I,7
Belgium,J1,50
Belgium,J2,7
Belgium,K1,3
Belgium,L1,20
Belgium,L2,14
Belgium,M1,2
Belgium,NATO2,55
Belgium,NATO4,6
Belgium,O1,8
Belgium,O2,4
Belgium,O3,2
Belgium,P1,8
Belgium,P3,1
Belize,A2,14
Belize,B1,5
Belize,B1/B2,860
Belize,C1,5
Belize,C3,13
Belize,F1,7
Belize,G4,1
Belize,H2A,3
Belize,H2B,6
Belize,J1,10
Belize,J2,1
Belize,K1,4
Belize,K2,8
Benin,A1,1
Benin,A2,3
Benin,B1,1
Benin,B1/B2,197
Benin,F1,21
Benin,G1,3
Benin,G2,18
Benin,G4,12
Benin,H1B,1
Benin,J1,3
Benin,J2,1
Benin,K1,3
Benin,R1,1
Bermuda,B1/B2,13
Bermuda,H1B,1
Bermuda,I,1
Bermuda,J1,1
Bermuda,O1,1
Bermuda,P1,1
Bhutan,A2,11
Bhutan,B1/B2,45
Bhutan,C1/D,1
Bhutan,F1,5
Bhutan,G2,5
Bhutan,G4,4
Bhutan,H1B,1
Bhutan,K1,1
Bolivia,A1,7
Bolivia,A2,4
Bolivia,B1,6
Bolivia,B1/B2,"2,277"
Bolivia,B2,1
Bolivia,C1,2
Bolivia,C1/D,26
Bolivia,E1,1
Bolivia,E2,1
Bolivia,E3D,4
Bolivia,F1,33
Bolivia,F2,1
Bolivia,G2,5
Bolivia,G4,15
Bolivia,H1B,4
Bolivia,H4,2
Bolivia,I,3
Bolivia,J1,49
Bolivia,K1,12
Bolivia,K2,5
Bolivia,L1,1
Bolivia,L2,1
Bolivia,O1,1
Bolivia,O3,1
Bolivia,P1,17
Bolivia,R1,1
Bosnia-Herzegovina,A1,1
Bosnia-Herzegovina,A2,9
Bosnia-Herzegovina,B1,16
Bosnia-Herzegovina,B1/B2,266
Bosnia-Herzegovina,C1/D,14
Bosnia-Herzegovina,E2,10
Bosnia-Herzegovina,G1,3
Bosnia-Herzegovina,G2,6
Bosnia-Herzegovina,G4,1
Bosnia-Herzegovina,H1B,1
Bosnia-Herzegovina,H2B,2
Bosnia-Herzegovina,I,2
Bosnia-Herzegovina,J1,396
Bosnia-Herzegovina,K1,5
Bosnia-Herzegovina,K2,2
Bosnia-Herzegovina,L1,1
Bosnia-Herzegovina,L2,1
Bosnia-Herzegovina,M1,1
Bosnia-Herzegovina,O1,1
Bosnia-Herzegovina,P3,8
Botswana,A1,4
Botswana,A2,72
Botswana,B1/B2,115
Botswana,C1/D,1
Botswana,F1,1
Botswana,G1,5
Botswana,G2,2
Botswana,G4,6
Botswana,H2A,3
Botswana,I,2
Botswana,J1,53
Botswana,K1,1
Botswana,Q1,5
Brazil,A1,11
Brazil,A2,391
Brazil,B1,232
Brazil,B1/B2,"112,809"
Brazil,B2,3
Brazil,C1,38
Brazil,C1/D,535
Brazil,C3,18
Brazil,E2,9
Brazil,E3D,1
Brazil,F1,521
Brazil,F2,129
Brazil,G1,7
Brazil,G2,66
Brazil,G3,1
Brazil,G4,62
Brazil,H1B,99
Brazil,H2A,31
Brazil,H2B,46
Brazil,H3,2
Brazil,H4,70
Brazil,I,54
Brazil,J1,856
Brazil,J2,124
Brazil,K1,120
Brazil,K2,22
Brazil,L1,367
Brazil,L2,413
Brazil,M1,16
Brazil,O1,130
Brazil,O2,72
Brazil,O3,43
Brazil,P1,73
Brazil,P3,15
Brazil,P4,9
Brazil,Q1,1
Brazil,R1,15
Brazil,R2,10
Brazil,TD,1
Brazil,U3,2
British National Overseas (Hong Kong) Passport,B1/B2,236
British National Overseas (Hong Kong) Passport,C1/D,1
British National Overseas (Hong Kong) Passport,F1,3
British National Overseas (Hong Kong) Passport,G4,1
British National Overseas (Hong Kong) Passport,H1B,2
British National Overseas (Hong Kong) Passport,I,1
British National Overseas (Hong Kong) Passport,O1,1
British Virgin Islands,B1/B2,5
Brunei,A2,10
Brunei,B1/B2,2
Brunei,C3,1
Brunei,J1,13
Bulgaria,A2,15
Bulgaria,B1,4
Bulgaria,B1/B2,"1,423"
Bulgaria,B2,2
Bulgaria,C1/D,85
Bulgaria,E2,5
Bulgaria,F1,5
Bulgaria,G2,2
Bulgaria,G3,1
Bulgaria,G4,7
Bulgaria,H1B,3
Bulgaria,H2A,1
Bulgaria,H2B,42
Bulgaria,H3,4
Bulgaria,H4,1
Bulgaria,J1,"1,782"
Bulgaria,K1,1
Bulgaria,L1,2
Bulgaria,L2,4
Bulgaria,NATO2,8
Bulgaria,NATO4,1
Bulgaria,O1,2
Bulgaria,P3,1
Burkina Faso,A1,1
Burkina Faso,A2,11
Burkina Faso,B1/B2,320
Burkina Faso,F1,19
Burkina Faso,G2,11
Burkina Faso,G4,12
Burkina Faso,H1B,1
Burkina Faso,J1,5
Burkina Faso,L1,1
Burkina Faso,R1,1
Burma,A1,13
Burma,A2,1
Burma,B1,12
Burma,B1/B2,406
Burma,B2,7
Burma,C1,151
Burma,D,375
Burma,F1,258
Burma,F2,6
Burma,G4,11
Burma,H1B,1
Burma,H4,2
Burma,J1,20
Burma,K1,21
Burma,M1,3
Burma,O1,1
Burma,R1,1
Burma,R2,4
Burundi,A1,1
Burundi,A2,1
Burundi,B1,1
Burundi,B1/B2,110
Burundi,C1,1
Burundi,C2,1
Burundi,C3,1
Burundi,F1,3
Burundi,G1,3
Burundi,G2,6
Burundi,G4,9
Burundi,J1,2
Burundi,P1,1
Cabo Verde,A2,3
Cabo Verde,B1/B2,299
Cabo Verde,C1/D,2
Cabo Verde,C3,2
Cabo Verde,F1,1
Cabo Verde,G2,3
Cabo Verde,G4,1
Cabo Verde,K1,31
Cabo Verde,K2,8
Cabo Verde,M1,1
Cabo Verde,O2,1
Cabo Verde,P3,11
Cambodia,A1,2
Cambodia,A2,32
Cambodia,B1,3
Cambodia,B1/B2,927
Cambodia,C1,5
Cambodia,C3,1
Cambodia,D,6
Cambodia,E2,1
Cambodia,F1,21
Cambodia,G1,1
Cambodia,G2,25
Cambodia,G4,18
Cambodia,J1,23
Cambodia,K1,33
Cambodia,K2,4
Cambodia,M1,1
Cameroon,A1,6
Cameroon,A2,17
Cameroon,B1/B2,"1,048"
Cameroon,C1/D,6
Cameroon,C3,1
Cameroon,F1,33
Cameroon,F2,1
Cameroon,G1,6
Cameroon,G2,25
Cameroon,G4,49
Cameroon,H1B,3
Cameroon,H4,2
Cameroon,J1,21
Cameroon,J2,6
Cameroon,K1,10
Cameroon,K2,1
Cameroon,L1,2
Cameroon,L2,4
Cameroon,O1,2
Cameroon,O3,1
Cameroon,P3,2
Cameroon,R1,3
Cameroon,TD,1
Canada,A1,18
Canada,A2,1
Canada,B1,1
Canada,B1/B2,17
Canada,C1/D,2
Canada,E1,130
Canada,E2,580
Canada,E3D,3
Canada,F1,19
Canada,G1,2
Canada,G4,38
Canada,H1B,5
Canada,H2A,11
Canada,H2B,3
Canada,H4,27
Canada,I,4
Canada,J1,11
Canada,J2,1
Canada,K1,46
Canada,K2,3
Canada,L1,5
Canada,L2,13
Canada,NATO2,81
Canada,NATO6,4
Canada,O1,4
Canada,O2,1
Canada,P1,1
Canada,R1,2
Canada,TD,3
Canada,TN,3
Cayman Islands,B1/B2,91
Cayman Islands,C1/D,1
Cayman Islands,F1,2
Central African Republic,A2,2
Central African Republic,B1/B2,8
Central African Republic,F1,1
Central African Republic,G1,2
Central African Republic,G2,7
Central African Republic,J1,1
Central African Republic,R1,1
Chad,A2,2
Chad,B1/B2,80
Chad,C1,2
Chad,F1,4
Chad,G2,21
Chad,G4,13
Chad,J1,1
Chile,A2,79
Chile,B1,22
Chile,B1/B2,782
Chile,B2,2
Chile,C1,1
Chile,C1/D,65
Chile,C3,7
Chile,E2,13
Chile,E3D,1
Chile,F1,111
Chile,F2,28
Chile,G2,2
Chile,G4,14
Chile,H1B,38
Chile,H1B1,166
Chile,H2A,8
Chile,H2B,1
Chile,H4,172
Chile,I,9
Chile,J1,112
Chile,J2,29
Chile,K1,7
Chile,K2,1
Chile,L1,53
Chile,L2,65
Chile,M1,3
Chile,O1,9
Chile,O3,1
Chile,P1,4
Chile,P4,3
Chile,R1,2
China - mainland,A1,13
China - mainland,A2,74
China - mainland,B1,201
China - mainland,B1/B2,"61,889"
China - mainland,B2,23
China - mainland,C1,49
China - mainland,C1/D,"1,118"
China - mainland,CW1,13
China - mainland,E1,1
China - mainland,E2,10
China - mainland,E2C,1
China - mainland,E3D,5
China - mainland,F1,"5,637"
China - mainland,F2,167
China - mainland,G1,8
China - mainland,G2,85
China - mainland,G4,100
China - mainland,H1B,"1,900"
China - mainland,H3,1
China - mainland,H4,289
China - mainland,I,11
China - mainland,J1,"1,389"
China - mainland,J2,187
China - mainland,K1,28
China - mainland,K2,3
China - mainland,L1,395
China - mainland,L2,254
China - mainland,M1,12
China - mainland,M2,2
China - mainland,O1,100
China - mainland,O2,7
China - mainland,O3,29
China - mainland,P1,22
China - mainland,P3,48
China - mainland,R1,9
China - mainland,R2,11
China - mainland,TD,6
Colombia,A1,2
Colombia,A2,727
Colombia,B1,33
Colombia,B1/B2,"42,440"
Colombia,B2,1
Colombia,BBBCC,3
Colombia,C1,10
Colombia,C1/D,294
Colombia,C3,1
Colombia,E1,8
Colombia,E2,36
Colombia,F1,259
Colombia,F2,22
Colombia,G1,1
Colombia,G2,5
Colombia,G4,46
Colombia,G5,1
Colombia,H1B,32
Colombia,H2A,24
Colombia,H2B,120
Colombia,H4,24
Colombia,I,27
Colombia,J1,"3,913"
Colombia,J2,45
Colombia,K1,122
Colombia,K2,25
Colombia,L1,73
Colombia,L2,66
Colombia,M1,3
Colombia,O1,32
Colombia,O2,71
Colombia,O3,24
Colombia,P1,19
Colombia,P3,5
Colombia,P4,2
Colombia,R1,8
Colombia,R2,4
Colombia,TD,8
Comoros,A2,1
Comoros,B1/B2,3
Comoros,G2,2
Comoros,J1,3
"Congo, Democratic Republic of the",A1,2
"Congo, Democratic Republic of the",A2,10
"Congo, Democratic Republic of the",B1,3
"Congo, Democratic Republic of the",B1/B2,880
"Congo, Democratic Republic of the",E2,2
"Congo, Democratic Republic of the",F1,43
"Congo, Democratic Republic of the",F2,2
"Congo, Democratic Republic of the",G2,20
"Congo, Democratic Republic of the",G4,11
"Congo, Democratic Republic of the",H1B,1
"Congo, Democratic Republic of the",H4,1
"Congo, Democratic Republic of the",J1,7
"Congo, Democratic Republic of the",J2,1
"Congo, Democratic Republic of the",K1,10
"Congo, Democratic Republic of the",K2,3
"Congo, Democratic Republic of the",M1,1
"Congo, Democratic Republic of the",O2,1
"Congo, Democratic Republic of the",R1,2
"Congo, Democratic Republic of the",T4,1
"Congo, Democratic Republic of the",T5,4
"Congo, Republic of the",A1,1
"Congo, Republic of the",A2,42
"Congo, Republic of the",B1/B2,168
"Congo, Republic of the",F1,3
"Congo, Republic of the",G1,7
"Congo, Republic of the",G2,27
"Congo, Republic of the",G4,1
"Congo, Republic of the",J1,1
"Congo, Republic of the",K1,1
Costa Rica,A2,13
Costa Rica,B1,1
Costa Rica,B1/B2,"7,028"
Costa Rica,B2,2
Costa Rica,C1/D,30
Costa Rica,E2,1
Costa Rica,E3D,1
Costa Rica,F1,41
Costa Rica,F2,1
Costa Rica,G1,1
Costa Rica,G4,3
Costa Rica,H1B,5
Costa Rica,H2A,52
Costa Rica,H2B,82
Costa Rica,H4,1
Costa Rica,J1,32
Costa Rica,J2,2
Costa Rica,K1,7
Costa Rica,L1,30
Costa Rica,L2,19
Costa Rica,M1,1
Costa Rica,O1,1
Costa Rica,O2,2
Costa Rica,R1,1
Cote d'Ivoire,A1,2
Cote d'Ivoire,A2,14
Cote d'Ivoire,B1/B2,963
Cote d'Ivoire,C1/D,7
Cote d'Ivoire,F1,30
Cote d'Ivoire,G1,5
Cote d'Ivoire,G2,35
Cote d'Ivoire,G4,30
Cote d'Ivoire,H1B,2
Cote d'Ivoire,I,6
Cote d'Ivoire,J1,5
Cote d'Ivoire,J2,1
Cote d'Ivoire,K1,6
Cote d'Ivoire,K2,5
Cote d'Ivoire,O1,1
Cote d'Ivoire,O3,1
Cote d'Ivoire,P3,1
Croatia,A2,14
Croatia,B1,14
Croatia,B1/B2,69
Croatia,C1/D,53
Croatia,E1,1
Croatia,E3D,1
Croatia,F1,11
Croatia,G2,3
Croatia,G3,1
Croatia,G4,2
Croatia,H1B,2
Croatia,H2B,9
Croatia,H4,4
Croatia,I,1
Croatia,J1,680
Croatia,J2,2
Croatia,L1,5
Croatia,L2,3
Croatia,NATO2,9
Croatia,NATO4,1
Croatia,O1,3
Croatia,O2,2
Croatia,P1,1
Croatia,P3,7
Cuba,A1,12
Cuba,A2,13
Cuba,A3,1
Cuba,B1,91
Cuba,B1/B2,117
Cuba,B2,633
Cuba,C1,1
Cuba,C1/D,2
Cuba,F1,1
Cuba,F2,1
Cuba,G1,1
Cuba,G2,4
Cuba,G4,1
Cuba,I,1
Cuba,J1,5
Cuba,J2,2
Cuba,K1,38
Cuba,K2,15
Cuba,L1,2
Cuba,O1,2
Cuba,O3,1
Cuba,P1,11
Cuba,P3,7
Cuba,TD,1
Cyprus,A1,2
Cyprus,A2,13
Cyprus,B1/B2,477
Cyprus,C1/D,7
Cyprus,F1,11
Cyprus,G2,4
Cyprus,I,1
Cyprus,J1,15
Cyprus,L1,1
Cyprus,L2,1
Cyprus,O1,3
Cyprus,O3,1
Czech Republic,A1,3
Czech Republic,A2,45
Czech Republic,B1/B2,196
Czech Republic,C1/D,20
Czech Republic,E2,7
Czech Republic,F1,20
Czech Republic,F2,1
Czech Republic,G2,5
Czech Republic,G4,3
Czech Republic,H1B,1
Czech Republic,H2B,6
Czech Republic,I,11
Czech Republic,J1,326
Czech Republic,J2,4
Czech Republic,K1,4
Czech Republic,L1,19
Czech Republic,L2,21
Czech Republic,M1,1
Czech Republic,NATO2,34
Czech Republic,O1,4
Czech Republic,O3,4
Czech Republic,P1,5
Czech Republic,R1,1
Denmark,A2,31
Denmark,B1/B2,198
Denmark,C1/D,46
Denmark,E2,23
Denmark,F1,39
Denmark,G1,4
Denmark,G2,13
Denmark,G4,6
Denmark,H1B,3
Denmark,H2A,1
Denmark,H3,1
Denmark,H4,2
Denmark,I,10
Denmark,J1,165
Denmark,J2,7
Denmark,K1,2
Denmark,L1,29
Denmark,L2,26
Denmark,M1,6
Denmark,NATO2,21
Denmark,NATO6,1
Denmark,O1,9
Denmark,O2,7
Denmark,O3,2
Denmark,P1,10
Denmark,P3,4
Djibouti,A2,4
Djibouti,B1,2
Djibouti,B1/B2,25
Djibouti,G2,6
Djibouti,J1,4
Djibouti,J2,2
Dominica,A1,1
Dominica,A2,3
Dominica,B1/B2,255
Dominica,C1,1
Dominica,C1/D,4
Dominica,F1,5
Dominica,H1B,1
Dominica,J1,6
Dominica,L1,1
Dominican Republic,A1,4
Dominican Republic,A2,50
Dominican Republic,B1,39
Dominican Republic,B1/B2,"11,947"
Dominican Republic,B2,1
Dominican Republic,C1,6
Dominican Republic,C1/D,43
Dominican Republic,C3,12
Dominican Republic,F1,53
Dominican Republic,F2,5
Dominican Republic,G2,3
Dominican Republic,G4,3
Dominican Republic,H1B,14
Dominican Republic,H2A,1
Dominican Republic,H2B,156
Dominican Republic,H4,5
Dominican Republic,I,14
Dominican Republic,J1,"2,710"
Dominican Republic,J2,3
Dominican Republic,K1,152
Dominican Republic,K2,48
Dominican Republic,L1,15
Dominican Republic,L2,20
Dominican Republic,M1,3
Dominican Republic,O1,7
Dominican Republic,O2,13
Dominican Republic,P1,119
Dominican Republic,P4,10
Dominican Republic,Q1,1
Dominican Republic,R1,2
Dominican Republic,R2,3
Ecuador,A1,1
Ecuador,A2,217
Ecuador,B1,22
Ecuador,B1/B2,"22,298"
Ecuador,B2,4
Ecuador,C1,3
Ecuador,C1/D,40
Ecuador,C2,2
Ecuador,C3,4
Ecuador,F1,128
Ecuador,F2,9
Ecuador,G2,11
Ecuador,G4,5
Ecuador,H1B,14
Ecuador,H2A,1
Ecuador,H2B,29
Ecuador,H4,4
Ecuador,I,29
Ecuador,J1,"1,364"
Ecuador,J2,3
Ecuador,K1,26
Ecuador,K2,7
Ecuador,L1,16
Ecuador,L2,21
Ecuador,M1,1
Ecuador,O1,5
Ecuador,O3,1
Ecuador,P1,13
Ecuador,Q1,1
Ecuador,R1,1
Ecuador,R2,1
Ecuador,TD,1
Ecuador,U3,6
Egypt,A1,10
Egypt,A2,180
Egypt,B1,8
Egypt,B1/B2,"6,619"
Egypt,C1/D,168
Egypt,E2,3
Egypt,F1,74
Egypt,F2,20
Egypt,G1,6
Egypt,G2,9
Egypt,G4,15
Egypt,H1B,17
Egypt,H4,11
Egypt,I,7
Egypt,J1,136
Egypt,J2,21
Egypt,K1,27
Egypt,K2,1
Egypt,L1,14
Egypt,L2,14
Egypt,M1,4
Egypt,O1,4
Egypt,R1,1
Egypt,R2,5
Egypt,TD,2
El Salvador,A1,10
El Salvador,A2,46
El Salvador,B1,6
El Salvador,B1/B2,"4,929"
El Salvador,C1,6
El Salvador,C1/D,31
El Salvador,C3,6
El Salvador,E1,1
El Salvador,E3D,1
El Salvador,F1,18
El Salvador,G4,16
El Salvador,H1B,5
El Salvador,H2A,91
El Salvador,H2B,"1,509"
El Salvador,H4,2
El Salvador,J1,13
El Salvador,J2,3
El Salvador,K1,22
El Salvador,K2,4
El Salvador,L1,7
El Salvador,L2,9
El Salvador,P1,4
El Salvador,P3,7
El Salvador,Q1,2
El Salvador,R1,2
El Salvador,T3,1
El Salvador,T4,1
El Salvador,T5,2
El Salvador,TD,2
El Salvador,U2,1
El Salvador,U3,7
El Salvador,U5,2
Equatorial Guinea,A2,11
Equatorial Guinea,B1/B2,18
Equatorial Guinea,G1,1
Equatorial Guinea,G2,2
Equatorial Guinea,J1,1
Eritrea,A1,1
Eritrea,A2,2
Eritrea,B1,5
Eritrea,B1/B2,121
Eritrea,F1,6
Eritrea,G4,1
Eritrea,K1,7
Estonia,A2,10
Estonia,B1/B2,22
Estonia,C1/D,15
Estonia,F1,7
Estonia,F2,3
Estonia,G2,1
Estonia,J1,97
Estonia,K1,1
Estonia,NATO2,31
Estonia,NATO6,1
Estonia,O1,2
Estonia,O2,1
Estonia,P1,1
Eswatini,A2,4
Eswatini,B1/B2,49
Eswatini,C1/D,1
Eswatini,C3,2
Eswatini,F1,2
Eswatini,G1,3
Eswatini,G2,3
Eswatini,G4,1
Eswatini,H1B,1
Eswatini,J1,8
Ethiopia,A1,7
Ethiopia,A2,5
Ethiopia,A3,1
Ethiopia,B1,6
Ethiopia,B1/B2,"1,987"
Ethiopia,C1/D,77
Ethiopia,E2,1
Ethiopia,F1,73
Ethiopia,G2,9
Ethiopia,G4,48
Ethiopia,H1B,8
Ethiopia,H4,10
Ethiopia,J1,25
Ethiopia,J2,6
Ethiopia,K1,77
Ethiopia,K2,2
Ethiopia,L1,2
Ethiopia,L2,1
Ethiopia,R1,1
Fiji,A2,7
Fiji,B1/B2,248
Fiji,C1,2
Fiji,C1/D,12
Fiji,C3,1
Fiji,G1,2
Fiji,G2,2
Fiji,G4,14
Fiji,H1B,1
Fiji,J1,8
Fiji,K1,2
Fiji,O2,1
Fiji,P1,1
Finland,A1,3
Finland,A2,10
Finland,B1,7
Finland,B1/B2,50
Finland,C1/D,91
Finland,E2,7
Finland,F1,3
Finland,G1,1
Finland,G2,11
Finland,G4,2
Finland,H1B,3
Finland,H4,3
Finland,I,6
Finland,J1,39
Finland,K1,3
Finland,L1,25
Finland,L2,14
Finland,NATO2,124
Finland,O1,4
Finland,O2,2
Finland,P1,15
France,A1,17
France,A2,92
France,B1,6
France,B1/B2,"1,140"
France,C1,1
France,C1/D,487
France,E1,25
France,E2,447
France,F1,378
France,F2,8
France,G1,4
France,G2,16
France,G3,1
France,G4,97
France,H1B,44
France,H2A,1
France,H2B,1
France,H4,18
France,I,53
France,J1,970
France,J2,54
France,K1,8
France,L1,295
France,L2,304
France,M1,22
France,M2,5
France,NATO2,63
France,NATO4,4
France,O1,73
France,O2,22
France,O3,25
France,P1,39
France,P2,4
France,P3,17
France,P4,5
France,Q1,21
France,R1,14
France,R2,10
Gabon,A2,26
Gabon,B1/B2,56
Gabon,F1,1
Gabon,G2,9
Gabon,G4,2
Gabon,J1,1
Gabon,L1,1
Gabon,L2,1
"Gambia, The",A2,11
"Gambia, The",B1,1
"Gambia, The",B1/B2,108
"Gambia, The",C1,18
"Gambia, The",C1/D,4
"Gambia, The",F1,9
"Gambia, The",G2,7
"Gambia, The",G4,3
"Gambia, The",J1,2
"Gambia, The",K1,4
Georgia,A2,37
Georgia,B1/B2,512
Georgia,C1,1
Georgia,C1/D,43
Georgia,F1,15
Georgia,G1,1
Georgia,G2,19
Georgia,G4,9
Georgia,G5,2
Georgia,H1B,1
Georgia,I,4
Georgia,J1,46
Georgia,J2,1
Georgia,K1,3
Georgia,K2,3
Georgia,L1,1
Georgia,L2,2
Georgia,O1,1
Germany,A1,35
Germany,A2,138
Germany,B1,4
Germany,B1/B2,"2,475"
Germany,B2,1
Germany,C1/D,761
Germany,C3,2
Germany,E1,19
Germany,E2,383
Germany,F1,415
