Nonimmigrant Visa Issuances by Nationality                                                      October 2023 (FY 2024),,
Nationality,Visa Class,Issuances
Bahrain,L1,1
Bahrain,M2,3
Bangladesh,A2,81
Bangladesh,B1,14
Bangladesh,B1/B2,"3,178"
Bangladesh,C1,6
Bangladesh,C1/D,75
Bangladesh,C3,1
Bangladesh,E2,5
Bangladesh,F1,182
Bangladesh,F2,88
Bangladesh,G1,8
Bangladesh,G2,6
Bangladesh,G4,29
Bangladesh,H1B,24
Bangladesh,H4,19
Bangladesh,I,2
Bangladesh,J1,19
Bangladesh,J2,12
Bangladesh,K1,4
Bangladesh,L1,2
Bangladesh,L2,2
Bangladesh,O1,1
Bangladesh,T4,3
Bangladesh,U2,1
Bangladesh,U3,1
Barbados,A1,7
Barbados,A2,4
Barbados,B1/B2,780
Barbados,C1/D,3
Barbados,C3,3
Barbados,F1,5
Barbados,G2,1
Barbados,G4,6
Barbados,H1B,2
Barbados,H2B,8
Barbados,M1,1
Belarus,A1,1
Belarus,B1/B2,507
Belarus,B2,1
Belarus,C1/D,25
Belarus,C2,1
Belarus,F1,4
Belarus,G1,2
Belarus,G4,3
Belarus,H1B,5
Belarus,H4,8
Belarus,J1,1
Belarus,J2,2
Belarus,K1,6
Belarus,L1,10
Belarus,L2,11
Belarus,O1,5
Belarus,O2,1
Belarus,O3,2
Belarus,P1,2
Belgium,A1,2
Belgium,A2,20
Belgium,B1/B2,264
Belgium,B2,1
Belgium,C1,1
Belgium,C1/D,85
Belgium,E2,22
Belgium,F1,17
Belgium,G2,2
Belgium,G3,1
Belgium,G4,11
Belgium,H1B,11
Belgium,H4,4
Belgium,I,9
Belgium,J1,43
Belgium,J2,2
Belgium,K1,1
Belgium,L1,28
Belgium,L2,17
Belgium,M1,3
Belgium,NATO2,51
Belgium,NATO4,3
Belgium,NATO6,5
Belgium,O1,11
Belgium,O2,2
Belgium,O3,2
Belgium,P1,9
Belize,A1,1
Belize,A2,15
Belize,B1/B2,827
Belize,C1,9
Belize,C1/D,4
Belize,C3,29
Belize,F1,2
Belize,H1B,3
Belize,H2B,13
Belize,J1,2
Belize,L2,1
Benin,A1,2
Benin,A2,16
Benin,B1/B2,153
Benin,F1,24
Benin,F2,1
Benin,G1,1
Benin,G4,5
Benin,K1,1
Bermuda,B1/B2,19
Bhutan,A2,3
Bhutan,B1/B2,49
Bhutan,F1,2
Bhutan,G2,2
Bhutan,G4,3
Bhutan,H4,1
Bhutan,R1,2
Bolivia,A2,8
Bolivia,B1,8
Bolivia,B1/B2,"2,929"
Bolivia,B2,1
Bolivia,C1,4
Bolivia,C1/D,5
Bolivia,C3,2
Bolivia,F1,23
Bolivia,G2,4
Bolivia,G4,7
Bolivia,G5,1
Bolivia,H1B,6
Bolivia,H4,2
Bolivia,J1,92
Bolivia,J2,1
Bolivia,K1,13
Bolivia,K2,2
Bolivia,L1,2
Bolivia,L2,4
Bolivia,M1,1
Bolivia,O1,1
Bolivia,P1,5
Bolivia,P3,9
Bolivia,R1,1
Bolivia,U3,1
Bosnia-Herzegovina,A2,3
Bosnia-Herzegovina,B1,22
Bosnia-Herzegovina,B1/B2,320
Bosnia-Herzegovina,B2,2
Bosnia-Herzegovina,C1/D,23
Bosnia-Herzegovina,E2,7
Bosnia-Herzegovina,F1,2
Bosnia-Herzegovina,G1,1
Bosnia-Herzegovina,G2,2
Bosnia-Herzegovina,G4,3
Bosnia-Herzegovina,H1B,5
Bosnia-Herzegovina,K1,17
Bosnia-Herzegovina,L1,4
Bosnia-Herzegovina,O1,1
Bosnia-Herzegovina,P3,5
Botswana,A2,20
Botswana,B1/B2,88
Botswana,C1/D,3
Botswana,F2,1
Botswana,G1,1
Botswana,G2,1
Botswana,G4,1
Botswana,H1B,2
Botswana,H4,1
Botswana,Q1,1
Brazil,A1,10
Brazil,A2,302
Brazil,B1,342
Brazil,B1/B2,"104,579"
Brazil,C1,51
Brazil,C1/D,501
Brazil,C3,23
Brazil,E2,12
Brazil,F1,338
Brazil,F2,90
Brazil,G1,4
Brazil,G2,15
Brazil,G4,71
Brazil,H1B,136
Brazil,H2A,6
Brazil,H2B,15
Brazil,H4,73
Brazil,I,18
Brazil,J1,"1,549"
Brazil,J2,107
Brazil,K1,73
Brazil,K2,12
Brazil,L1,319
Brazil,L2,372
Brazil,M1,11
Brazil,O1,117
Brazil,O2,13
Brazil,O3,48
Brazil,P1,135
Brazil,P3,14
Brazil,P4,14
Brazil,R1,18
Brazil,R2,17
British National Overseas (Hong Kong) Passport,B1/B2,271
British National Overseas (Hong Kong) Passport,C1/D,4
British National Overseas (Hong Kong) Passport,F1,1
British National Overseas (Hong Kong) Passport,H1B,3
British National Overseas (Hong Kong) Passport,I,1
British National Overseas (Hong Kong) Passport,J1,2
British National Overseas (Hong Kong) Passport,L1,1
British National Overseas (Hong Kong) Passport,M1,1
British National Overseas (Hong Kong) Passport,O1,1
British Virgin Islands,B1/B2,3
Brunei,A2,36
Brunei,B1/B2,1
Brunei,F1,1
Brunei,H1B,1
Brunei,I,5
Brunei,J1,2
Bulgaria,A2,9
Bulgaria,B1,1
Bulgaria,B1/B2,"1,171"
Bulgaria,C1/D,87
Bulgaria,E2,2
Bulgaria,G2,5
Bulgaria,G4,6
Bulgaria,H1B,4
Bulgaria,H2B,3
Bulgaria,H4,2
Bulgaria,I,7
Bulgaria,J1,8
Bulgaria,J2,3
Bulgaria,K1,2
Bulgaria,L1,7
Bulgaria,L2,6
Bulgaria,NATO2,11
Bulgaria,O1,3
Bulgaria,O2,4
Bulgaria,TD,1
Burkina Faso,A1,3
Burkina Faso,A2,17
Burkina Faso,B1/B2,115
Burkina Faso,C3,1
Burkina Faso,F1,10
Burkina Faso,G1,1
Burkina Faso,G2,1
Burkina Faso,G4,5
Burkina Faso,J1,4
Burkina Faso,K1,1
Burkina Faso,R1,1
Burma,B1,8
Burma,B1/B2,272
Burma,C1,116
Burma,D,241
Burma,F1,291
Burma,F2,6
Burma,G4,11
Burma,H1B,3
Burma,I,1
Burma,J1,11
Burma,J2,3
Burma,K1,17
Burma,K2,1
Burma,L1,2
Burma,L2,7
Burma,M1,4
Burma,O1,1
Burma,R1,1
Burma,R2,2
Burundi,A1,1
Burundi,B1/B2,45
Burundi,C1,1
Burundi,F1,2
Burundi,G2,2
Burundi,G4,6
Burundi,H1B,1
Burundi,J1,1
Burundi,J2,1
Burundi,K1,2
Burundi,R1,1
Cabo Verde,A2,3
Cabo Verde,B1/B2,375
Cabo Verde,C1,1
Cabo Verde,C1/D,1
Cabo Verde,G2,1
Cabo Verde,K1,18
Cabo Verde,K2,8
Cabo Verde,P3,3
Cabo Verde,R1,2
Cabo Verde,R2,3
Cambodia,A2,17
Cambodia,B1,7
Cambodia,B1/B2,804
Cambodia,C1,4
Cambodia,D,3
Cambodia,F1,23
Cambodia,G1,5
Cambodia,G2,4
Cambodia,G4,7
Cambodia,I,1
Cambodia,J1,13
Cambodia,J2,3
Cambodia,K1,24
Cambodia,K2,2
Cambodia,P1,14
Cameroon,A1,8
Cameroon,A2,8
Cameroon,B1,2
Cameroon,B1/B2,750
Cameroon,C1/D,8
Cameroon,C3,2
Cameroon,F1,39
Cameroon,F2,2
Cameroon,G1,3
Cameroon,G2,3
Cameroon,G4,23
Cameroon,H1B,9
Cameroon,H4,6
Cameroon,J1,14
Cameroon,J2,7
Cameroon,K1,16
Cameroon,K2,1
Cameroon,L2,1
Cameroon,R1,2
Canada,A1,18
Canada,A2,5
Canada,B1,3
Canada,B1/B2,22
Canada,C1/D,1
Canada,E1,127
Canada,E2,526
Canada,E3D,4
Canada,F1,2
Canada,G1,1
Canada,G4,39
Canada,H1B,9
Canada,H4,9
Canada,J1,2
Canada,J2,3
Canada,K1,26
Canada,K2,2
Canada,L1,6
Canada,L2,5
Canada,M1,3
Canada,NATO2,25
Canada,NATO5,1
Canada,NATO6,1
Canada,O1,3
Canada,O2,1
Canada,O3,2
Canada,P1,1
Canada,P3,1
Canada,Q1,1
Canada,R1,3
Canada,TD,3
Canada,TN,1
Cayman Islands,B1/B2,88
Cayman Islands,C1/D,1
Cayman Islands,H4,1
Cayman Islands,O1,2
Central African Republic,A2,1
Central African Republic,B1/B2,10
Central African Republic,G2,1
Central African Republic,G4,1
Central African Republic,K1,1
Chad,A2,45
Chad,B1,1
Chad,B1/B2,77
Chad,F1,4
Chad,G1,2
Chad,G4,13
Chad,H1B,1
Chad,J1,3
Chad,L1,1
Chad,R1,1
Chile,A1,1
Chile,A2,71
Chile,B1,12
Chile,B1/B2,809
Chile,C1,1
Chile,C1/D,80
Chile,C3,10
Chile,E1,4
Chile,E2,12
Chile,F1,70
Chile,F2,16
Chile,G1,4
Chile,G2,6
Chile,G4,13
Chile,H1B,28
Chile,H1B1,109
Chile,H2B,2
Chile,H4,142
Chile,I,1
Chile,J1,644
Chile,J2,17
Chile,K1,8
Chile,K2,2
Chile,L1,21
Chile,L2,30
Chile,O1,12
Chile,O2,4
Chile,O3,7
Chile,P1,3
Chile,P4,1
Chile,R1,1
Chile,R2,4
China - mainland,A1,24
China - mainland,A2,207
China - mainland,B1,388
China - mainland,B1/B2,"35,423"
China - mainland,B2,3
China - mainland,C1,30
China - mainland,C1/D,"1,019"
China - mainland,C3,3
China - mainland,CW1,2
China - mainland,E2,5
China - mainland,E2C,1
China - mainland,E3D,2
China - mainland,F1,"1,328"
China - mainland,F2,116
China - mainland,G1,13
China - mainland,G2,82
China - mainland,G4,57
China - mainland,H1B,"2,766"
China - mainland,H3,4
China - mainland,H4,339
China - mainland,I,35
China - mainland,J1,661
China - mainland,J2,188
China - mainland,K1,47
China - mainland,K2,3
China - mainland,L1,426
China - mainland,L2,353
China - mainland,M1,24
China - mainland,O1,100
China - mainland,O2,4
China - mainland,O3,27
China - mainland,P1,21
China - mainland,P3,65
China - mainland,R1,3
China - mainland,R2,3
China - mainland,TD,4
Colombia,A1,7
Colombia,A2,226
Colombia,B1,32
Colombia,B1/B2,"38,766"
Colombia,C1,26
Colombia,C1/D,189
Colombia,C3,34
Colombia,E1,12
Colombia,E2,66
Colombia,E3D,2
Colombia,F1,132
Colombia,F2,20
Colombia,G1,4
Colombia,G2,7
Colombia,G4,57
Colombia,H1B,82
Colombia,H2A,14
Colombia,H2B,41
Colombia,H3,1
Colombia,H4,37
Colombia,I,9
Colombia,J1,312
Colombia,J2,44
Colombia,K1,118
Colombia,K2,42
Colombia,L1,58
Colombia,L2,81
Colombia,M1,9
Colombia,M2,1
Colombia,O1,21
Colombia,O2,33
Colombia,O3,14
Colombia,P1,19
Colombia,P3,1
Colombia,P4,7
Colombia,R1,15
Colombia,R2,7
Colombia,T3,3
Colombia,TD,7
Comoros,A2,3
Comoros,B1/B2,4
Comoros,F1,1
Comoros,G2,1
"Congo, Democratic Republic of the",A2,33
"Congo, Democratic Republic of the",A3,1
"Congo, Democratic Republic of the",B1,6
"Congo, Democratic Republic of the",B1/B2,"1,175"
"Congo, Democratic Republic of the",C1/D,2
"Congo, Democratic Republic of the",F1,51
"Congo, Democratic Republic of the",G1,2
"Congo, Democratic Republic of the",G2,19
"Congo, Democratic Republic of the",G4,8
"Congo, Democratic Republic of the",H1B,3
"Congo, Democratic Republic of the",J1,6
"Congo, Democratic Republic of the",J2,2
"Congo, Democratic Republic of the",K1,6
"Congo, Democratic Republic of the",L2,1
"Congo, Democratic Republic of the",M1,2
"Congo, Democratic Republic of the",O1,1
"Congo, Democratic Republic of the",O2,6
"Congo, Democratic Republic of the",P3,20
"Congo, Democratic Republic of the",R1,5
"Congo, Republic of the",A2,16
"Congo, Republic of the",B1/B2,154
"Congo, Republic of the",B2,1
"Congo, Republic of the",C3,1
"Congo, Republic of the",F1,5
"Congo, Republic of the",F2,1
"Congo, Republic of the",G1,7
"Congo, Republic of the",G2,2
"Congo, Republic of the",G4,3
"Congo, Republic of the",J1,1
"Congo, Republic of the",M1,1
"Congo, Republic of the",P3,2
Costa Rica,A1,1
Costa Rica,A2,19
Costa Rica,B1,2
Costa Rica,B1/B2,"6,046"
Costa Rica,C1,4
Costa Rica,C1/D,30
Costa Rica,C3,3
Costa Rica,F1,19
Costa Rica,F2,2
Costa Rica,G1,1
Costa Rica,G4,4
Costa Rica,H1B,9
Costa Rica,H2A,99
Costa Rica,H2B,24
Costa Rica,H4,7
Costa Rica,I,5
Costa Rica,J1,322
Costa Rica,J2,1
Costa Rica,K1,10
Costa Rica,K2,1
Costa Rica,L1,24
Costa Rica,L2,17
Costa Rica,M1,2
Costa Rica,O1,1
Costa Rica,O2,2
Costa Rica,O3,1
Costa Rica,P1,1
Costa Rica,R1,1
Costa Rica,R2,1
Cote d'Ivoire,A1,2
Cote d'Ivoire,A2,15
Cote d'Ivoire,A3,1
Cote d'Ivoire,B1,1
Cote d'Ivoire,B1/B2,617
Cote d'Ivoire,C1/D,3
Cote d'Ivoire,C3,2
Cote d'Ivoire,F1,23
Cote d'Ivoire,F2,2
Cote d'Ivoire,G1,4
Cote d'Ivoire,G2,6
Cote d'Ivoire,G4,20
Cote d'Ivoire,H1B,1
Cote d'Ivoire,J1,3
Cote d'Ivoire,K1,9
Cote d'Ivoire,K2,2
Cote d'Ivoire,L1,1
Cote d'Ivoire,L2,1
Croatia,A2,4
Croatia,B1,27
Croatia,B1/B2,92
Croatia,C1/D,49
Croatia,E1,1
Croatia,E2,7
Croatia,F1,2
Croatia,F2,1
Croatia,G2,1
Croatia,G4,3
Croatia,H1B,3
Croatia,J1,8
Croatia,K1,1
Croatia,L1,4
Croatia,L2,1
Croatia,M1,1
Croatia,NATO2,6
Croatia,O1,3
Cuba,A1,6
Cuba,A2,8
Cuba,B1,39
Cuba,B1/B2,242
Cuba,B2,489
Cuba,C1/D,1
Cuba,E2,1
Cuba,F1,1
Cuba,G1,3
Cuba,G2,13
Cuba,G4,2
Cuba,H4,1
Cuba,J1,3
Cuba,K1,62
Cuba,K2,7
Cuba,L1,2
Cuba,O1,1
Cuba,P1,12
Cuba,P3,1
Cuba,P4,1
Cuba,R2,2
Cyprus,A2,2
Cyprus,B1/B2,277
Cyprus,C1/D,7
Cyprus,C3,1
Cyprus,F1,1
Cyprus,G1,1
Cyprus,G4,1
Cyprus,H1B,3
Cyprus,J1,7
Cyprus,K1,1
Cyprus,K2,1
Cyprus,P3,1
Czech Republic,A2,13
Czech Republic,B1/B2,136
Czech Republic,C1/D,20
Czech Republic,E2,7
Czech Republic,F1,11
Czech Republic,G2,3
Czech Republic,G4,3
Czech Republic,H1B,2
Czech Republic,H2B,3
Czech Republic,H3,1
Czech Republic,H4,2
Czech Republic,J1,43
Czech Republic,J2,2
Czech Republic,K1,4
Czech Republic,K2,2
Czech Republic,L1,14
Czech Republic,L2,4
Czech Republic,M1,1
Czech Republic,NATO2,21
Czech Republic,O1,6
Czech Republic,O2,2
Czech Republic,P1,7
Czech Republic,R1,1
Denmark,A1,1
Denmark,A2,33
Denmark,B1/B2,207
Denmark,C1/D,37
Denmark,E1,4
Denmark,E2,20
Denmark,F1,7
Denmark,F2,1
Denmark,G2,10
Denmark,G4,9
Denmark,H1B,2
Denmark,I,8
Denmark,J1,35
Denmark,J2,9
Denmark,K1,5
Denmark,L1,27
Denmark,L2,16
Denmark,M1,1
Denmark,NATO2,3
Denmark,NATO4,1
Denmark,O1,17
Denmark,O2,3
Denmark,O3,3
Denmark,P1,19
Djibouti,A2,5
Djibouti,B1,1
Djibouti,B1/B2,19
Djibouti,G1,2
Djibouti,G4,1
Dominica,A2,1
Dominica,B1/B2,250
Dominica,C1/D,8
Dominica,F1,3
Dominica,H1B,4
Dominica,K1,1
Dominica,R1,1
Dominican Republic,A1,2
Dominican Republic,A2,64
Dominican Republic,B1,33
Dominican Republic,B1/B2,"10,326"
Dominican Republic,C1,4
Dominican Republic,C1/D,80
Dominican Republic,C3,3
Dominican Republic,E2,1
Dominican Republic,F1,35
Dominican Republic,F2,4
Dominican Republic,G2,5
Dominican Republic,G4,9
Dominican Republic,H1B,16
Dominican Republic,H2A,15
Dominican Republic,H2B,26
Dominican Republic,H4,10
Dominican Republic,I,25
Dominican Republic,J1,51
Dominican Republic,J2,12
Dominican Republic,K1,163
Dominican Republic,K2,37
Dominican Republic,L1,11
Dominican Republic,L2,9
Dominican Republic,M1,2
Dominican Republic,O1,5
Dominican Republic,O2,20
Dominican Republic,O3,4
Dominican Republic,P1,69
Dominican Republic,P4,1
Dominican Republic,Q1,2
Dominican Republic,R1,3
Dominican Republic,R2,10
Dominican Republic,T6,1
Dominican Republic,U3,5
Ecuador,A1,5
Ecuador,A2,94
Ecuador,B1,28
Ecuador,B1/B2,"20,295"
Ecuador,C1,4
Ecuador,C1/D,23
Ecuador,C3,1
Ecuador,F1,47
Ecuador,F2,1
Ecuador,G1,8
Ecuador,G2,3
Ecuador,G4,5
Ecuador,H1B,23
Ecuador,H2A,1
Ecuador,H2B,9
Ecuador,H4,15
Ecuador,J1,166
Ecuador,J2,6
Ecuador,K1,47
Ecuador,K2,16
Ecuador,L1,13
Ecuador,L2,13
Ecuador,M1,2
Ecuador,O1,5
Ecuador,O2,1
Ecuador,O3,4
Ecuador,P1,6
Ecuador,Q1,1
Ecuador,R1,1
Ecuador,T2,1
Ecuador,T3,2
Ecuador,U3,1
Egypt,A1,14
Egypt,A2,103
Egypt,A3,1
Egypt,B1,7
Egypt,B1/B2,"5,384"
Egypt,C1,2
Egypt,C1/D,113
Egypt,F1,48
Egypt,F2,23
Egypt,G2,2
Egypt,G4,13
Egypt,H1B,16
Egypt,H2A,6
Egypt,H4,6
Egypt,I,1
Egypt,J1,47
Egypt,J2,28
Egypt,K1,26
Egypt,L1,22
Egypt,L2,22
Egypt,M1,4
Egypt,O1,5
Egypt,R1,3
Egypt,TD,2
El Salvador,A1,5
El Salvador,A2,50
El Salvador,B1,10
El Salvador,B1/B2,"3,874"
El Salvador,C1,12
El Salvador,C1/D,47
El Salvador,C3,4
El Salvador,F1,11
El Salvador,G2,1
El Salvador,G4,5
El Salvador,G5,1
El Salvador,H1B,11
El Salvador,H2A,1
El Salvador,H2B,256
El Salvador,H4,3
El Salvador,I,11
El Salvador,J1,13
El Salvador,J2,1
El Salvador,K1,83
El Salvador,K2,17
El Salvador,L1,5
El Salvador,L2,8
El Salvador,M1,1
El Salvador,P1,3
El Salvador,R1,4
El Salvador,R2,1
El Salvador,T4,4
El Salvador,T5,2
El Salvador,TD,1
El Salvador,U2,1
El Salvador,U3,11
El Salvador,U4,1
El Salvador,U5,1
Equatorial Guinea,A2,13
Equatorial Guinea,B1/B2,68
Equatorial Guinea,F1,14
Equatorial Guinea,G1,2
Equatorial Guinea,L1,1
Eritrea,A2,1
Eritrea,B1,2
Eritrea,B1/B2,74
Eritrea,F1,1
Eritrea,J1,1
Eritrea,K1,6
Estonia,A2,32
Estonia,B1/B2,32
Estonia,C1/D,18
Estonia,F1,1
Estonia,H1B,1
Estonia,H2B,2
Estonia,I,1
Estonia,J1,5
Estonia,J2,1
Estonia,K1,2
Estonia,L1,1
Estonia,L2,1
Estonia,NATO2,13
Estonia,O1,4
Eswatini,A1,1
Eswatini,A2,3
Eswatini,B1/B2,45
Eswatini,F1,2
Eswatini,G4,1
Eswatini,J1,1
Eswatini,J2,1
Ethiopia,A1,12
Ethiopia,A2,12
Ethiopia,A3,1
Ethiopia,B1,7
Ethiopia,B1/B2,"2,308"
Ethiopia,C1,2
Ethiopia,C1/D,186
Ethiopia,D,1
Ethiopia,F1,46
Ethiopia,G1,3
Ethiopia,G4,47
Ethiopia,H1B,8
Ethiopia,H4,10
Ethiopia,I,8
Ethiopia,J1,8
Ethiopia,J2,6
Ethiopia,K1,63
Ethiopia,K2,3
Ethiopia,P1,20
Ethiopia,R1,4
Fiji,A1,1
Fiji,A2,8
Fiji,B1/B2,204
Fiji,C1,14
Fiji,C1/D,24
Fiji,C3,18
Fiji,G4,14
Fiji,H4,8
Fiji,K1,1
Fiji,R1,1
Finland,A1,3
Finland,A2,32
Finland,B1,7
Finland,B1/B2,70
Finland,B2,3
Finland,C1/D,55
Finland,E2,2
Finland,F1,9
Finland,G1,1
Finland,G2,3
Finland,G3,1
Finland,G4,7
Finland,H1B,3
Finland,H2B,1
Finland,H4,1
Finland,I,1
Finland,J1,14
Finland,J2,2
Finland,K1,4
Finland,L1,26
Finland,L2,15
Finland,O1,8
Finland,O3,1
Finland,P1,8
Finland,P4,2
Finland,R1,1
Finland,TD,1
France,A1,3
France,A2,73
France,B1,9
France,B1/B2,880
France,B2,1
France,C1/D,445
France,C3,9
France,E1,26
France,E2,294
France,E3D,1
France,F1,250
France,F2,4
France,G1,3
France,G2,13
France,G4,83
France,H1B,86
France,H2B,7
France,H3,1
France,H4,13
France,I,50
France,J1,568
France,J2,43
France,K1,14
France,K2,1
France,L1,249
France,L2,204
France,M1,9
France,NATO2,29
France,NATO4,1
France,O1,85
France,O2,35
France,O3,19
France,P1,86
France,P2,1
France,P3,14
France,P4,4
France,Q1,40
France,R1,4
France,R2,1
France,TD,2
Gabon,B1/B2,172
Gabon,F1,9
Gabon,G1,1
Gabon,G2,1
Gabon,G4,3
Gabon,J1,2
Gabon,K1,1
Gabon,K2,2
Gabon,P1,2
"Gambia, The",A1,1
"Gambia, The",A2,2
"Gambia, The",B1,1
"Gambia, The",B1/B2,113
"Gambia, The",C1,21
"Gambia, The",C1/D,1
"Gambia, The",D,1
"Gambia, The",F1,12
"Gambia, The",F2,1
"Gambia, The",G2,1
"Gambia, The",G4,1
"Gambia, The",H4,3
"Gambia, The",J1,1
"Gambia, The",K1,9
Georgia,A2,25
Georgia,B1,2
Georgia,B1/B2,513
Georgia,C1/D,83
Georgia,E2,1
Georgia,F1,5
Georgia,G1,4
Georgia,G2,5
Georgia,G4,2
Georgia,H1B,7
Georgia,H4,1
Georgia,J1,28
Georgia,J2,2
Georgia,K1,2
Georgia,L2,2
Georgia,O2,2
Georgia,P1,1
Georgia,R1,2
Germany,A1,5
Germany,A2,146
Germany,B1,4
Germany,B1/B2,"2,138"
Germany,C1,2
Germany,C1/D,728
Germany,E1,27
Germany,E2,207
Germany,F1,119
Germany,F2,2
Germany,G1,2
Germany,G2,6
Germany,G3,1
Germany,G4,40
Germany,H1B,59
Germany,H3,1
Germany,H4,11
Germany,I,38
Germany,J1,378
Germany,J2,18
Germany,K1,18
Germany,L1,217
Germany,L2,92
Germany,M1,24
Germany,NATO2,16
Germany,NATO4,2
Germany,NATO6,16
Germany,O1,54
Germany,O2,13
Germany,O3,9
Germany,P1,136
Germany,P3,3
Germany,Q1,10
Germany,R1,3
Germany,R2,4
Ghana,A1,11
Ghana,A2,130
