Nonimmigrant Visa Issuances by Nationality                                                      June 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Belarus,E2,1
Belarus,F1,35
Belarus,G1,2
Belarus,G4,4
Belarus,H1B,5
Belarus,H2B,1
Belarus,H4,4
Belarus,J1,46
Belarus,K1,13
Belarus,K2,3
Belarus,L1,7
Belarus,L2,9
Belarus,M1,1
Belarus,O1,1
Belarus,O3,6
Belarus,P1,7
Belarus,P4,1
Belarus,R1,1
Belarus,R2,1
Belgium,A1,16
Belgium,A2,52
Belgium,B1/B2,251
Belgium,C1/D,69
Belgium,E1,2
Belgium,E2,30
Belgium,F1,142
Belgium,G2,4
Belgium,G3,3
Belgium,G4,11
Belgium,H1B,6
Belgium,H2B,2
Belgium,H4,1
Belgium,I,19
Belgium,J1,192
Belgium,J2,13
Belgium,K1,4
Belgium,L1,40
Belgium,L2,45
Belgium,M1,5
Belgium,NATO2,74
Belgium,NATO4,31
Belgium,NATO6,9
Belgium,O1,10
Belgium,O2,5
Belgium,O3,8
Belgium,P1,5
Belgium,R1,1
Belize,A2,29
Belize,B1,1
Belize,B1/B2,867
Belize,C1,5
Belize,C1/D,2
Belize,C3,17
Belize,F1,35
Belize,F2,3
Belize,G4,1
Belize,H1B,2
Belize,J1,19
Belize,J2,7
Belize,K1,4
Belize,K2,1
Belize,L2,1
Benin,A1,4
Benin,A2,4
Benin,B1,1
Benin,B1/B2,149
Benin,C3,1
Benin,F1,27
Benin,F2,2
Benin,G2,1
Benin,G4,4
Benin,J1,4
Benin,K1,1
Benin,O1,2
Benin,P1,1
Bermuda,B1/B2,8
Bermuda,F1,1
Bhutan,A1,1
Bhutan,A2,4
Bhutan,B1/B2,35
Bhutan,F1,20
Bhutan,F2,5
Bhutan,G2,3
Bhutan,J1,5
Bhutan,J2,1
Bhutan,K1,1
Bolivia,A2,1
Bolivia,B1,3
Bolivia,B1/B2,"2,209"
Bolivia,C1,6
Bolivia,C1/D,25
Bolivia,F1,90
Bolivia,G1,8
Bolivia,G4,8
Bolivia,H4,6
Bolivia,I,8
Bolivia,J1,35
Bolivia,K1,8
Bolivia,K2,1
Bolivia,L1,2
Bolivia,L2,2
Bolivia,M1,1
Bolivia,O1,4
Bolivia,O3,1
Bolivia,P1,1
Bolivia,R1,4
Bolivia,R2,3
Bosnia-Herzegovina,A1,4
Bosnia-Herzegovina,A2,23
Bosnia-Herzegovina,B1,4
Bosnia-Herzegovina,B1/B2,357
Bosnia-Herzegovina,C1/D,11
Bosnia-Herzegovina,E2,1
Bosnia-Herzegovina,F1,30
Bosnia-Herzegovina,G1,4
Bosnia-Herzegovina,G2,3
Bosnia-Herzegovina,G4,8
Bosnia-Herzegovina,H1B,2
Bosnia-Herzegovina,J1,34
Bosnia-Herzegovina,J2,1
Bosnia-Herzegovina,K1,3
Bosnia-Herzegovina,L1,1
Bosnia-Herzegovina,P3,2
Bosnia-Herzegovina,R1,2
Bosnia-Herzegovina,R2,4
Botswana,A1,4
Botswana,A2,39
Botswana,B1/B2,97
Botswana,F1,14
Botswana,G1,4
Botswana,G2,9
Botswana,H1B,1
Botswana,J1,19
Botswana,K1,1
Botswana,K2,1
Botswana,L1,1
Botswana,M1,2
Brazil,A1,16
Brazil,A2,241
Brazil,A3,2
Brazil,B1,254
Brazil,B1/B2,"70,456"
Brazil,B2,3
Brazil,C1,27
Brazil,C1/D,383
Brazil,C3,23
Brazil,E2,8
Brazil,F1,"1,429"
Brazil,F2,169
Brazil,G1,6
Brazil,G2,11
Brazil,G4,43
Brazil,H1B,185
Brazil,H2A,12
Brazil,H3,1
Brazil,H4,154
Brazil,I,10
Brazil,J1,"1,319"
Brazil,J2,192
Brazil,K1,113
Brazil,K2,19
Brazil,L1,503
Brazil,L2,910
Brazil,M1,24
Brazil,M2,1
Brazil,O1,132
Brazil,O2,64
Brazil,O3,56
Brazil,P1,84
Brazil,P3,2
Brazil,P4,13
Brazil,R1,24
Brazil,R2,15
Brazil,T3,1
British National Overseas (Hong Kong) Passport,B1/B2,191
British National Overseas (Hong Kong) Passport,C1/D,2
British National Overseas (Hong Kong) Passport,F1,3
British National Overseas (Hong Kong) Passport,H1B,2
British National Overseas (Hong Kong) Passport,J1,2
British National Overseas (Hong Kong) Passport,M1,1
British Virgin Islands,B1/B2,3
British Virgin Islands,C1/D,1
British Virgin Islands,F1,1
Brunei,A2,5
Brunei,B1/B2,2
Brunei,F1,1
Brunei,G2,1
Brunei,J1,1
Brunei,M1,1
Bulgaria,A2,3
Bulgaria,B1,16
Bulgaria,B1/B2,763
Bulgaria,C1,1
Bulgaria,C1/D,46
Bulgaria,E2,1
Bulgaria,F1,46
Bulgaria,G1,1
Bulgaria,G2,3
Bulgaria,G4,5
Bulgaria,H1B,4
Bulgaria,H2B,17
Bulgaria,I,4
Bulgaria,J1,110
Bulgaria,J2,1
Bulgaria,K1,2
Bulgaria,L1,7
Bulgaria,L2,5
Bulgaria,NATO2,6
Bulgaria,NATO6,1
Bulgaria,O1,1
Bulgaria,O3,1
Burkina Faso,A2,4
Burkina Faso,B1/B2,252
Burkina Faso,F1,23
Burkina Faso,F2,1
Burkina Faso,G2,3
Burkina Faso,G4,3
Burkina Faso,J1,13
Burkina Faso,K1,3
Burma,A1,14
Burma,B1,5
Burma,B1/B2,256
Burma,C1,124
Burma,D,338
Burma,E2,1
Burma,F1,350
Burma,F2,34
Burma,G4,12
Burma,H1B,4
Burma,H4,1
Burma,J1,22
Burma,K1,34
Burma,K2,1
Burma,L1,1
Burma,L2,5
Burma,P3,1
Burundi,A1,1
Burundi,A2,7
Burundi,B1,1
Burundi,B1/B2,61
Burundi,C1,2
Burundi,F1,12
Burundi,G1,1
Burundi,G2,4
Burundi,G4,1
Burundi,H1B,1
Burundi,J1,2
Burundi,K1,7
Burundi,TD,1
Cabo Verde,A2,17
Cabo Verde,B1/B2,340
Cabo Verde,F1,1
Cabo Verde,G4,1
Cabo Verde,I,3
Cabo Verde,K1,19
Cabo Verde,K2,8
Cabo Verde,R1,1
Cambodia,A2,7
Cambodia,B1,5
Cambodia,B1/B2,896
Cambodia,B2,1
Cambodia,C1,2
Cambodia,D,1
Cambodia,F1,141
Cambodia,F2,5
Cambodia,G2,9
Cambodia,G4,5
Cambodia,H1B,2
Cambodia,J1,22
Cambodia,J2,1
Cambodia,K1,45
Cambodia,K2,3
Cambodia,P3,3
Cambodia,R1,1
Cameroon,A1,7
Cameroon,A2,8
Cameroon,B1,3
Cameroon,B1/B2,"1,017"
Cameroon,B2,20
Cameroon,C1,2
Cameroon,C1/D,7
Cameroon,C3,1
Cameroon,F1,90
Cameroon,F2,2
Cameroon,G1,9
Cameroon,G2,10
Cameroon,G4,34
Cameroon,H1B,4
Cameroon,H4,11
Cameroon,I,1
Cameroon,J1,34
Cameroon,J2,1
Cameroon,K1,33
Cameroon,K2,4
Cameroon,L1,3
Cameroon,M1,1
Cameroon,P1,1
Cameroon,R1,3
Canada,A1,40
Canada,A2,5
Canada,B1/B2,16
Canada,E1,112
Canada,E2,570
Canada,F1,49
Canada,F2,5
Canada,G1,9
Canada,G4,49
Canada,H1B,7
Canada,H4,20
Canada,I,3
Canada,J1,7
Canada,J2,9
Canada,K1,56
Canada,K2,1
Canada,L1,17
Canada,L2,38
Canada,M1,2
Canada,NATO2,134
Canada,NATO4,4
Canada,O1,9
Canada,O2,1
Canada,O3,7
Canada,P1,2
Canada,P3,1
Canada,R1,2
Canada,R2,4
Canada,TD,3
Canada,TN,3
Cayman Islands,B1/B2,95
Cayman Islands,C1/D,2
Cayman Islands,F1,7
Central African Republic,A1,5
Central African Republic,A2,3
Central African Republic,B1/B2,15
Central African Republic,F1,2
Central African Republic,G2,1
Central African Republic,G4,1
Central African Republic,J1,6
Chad,A1,1
Chad,A2,12
Chad,B1,1
Chad,B1/B2,70
Chad,F1,2
Chad,G1,1
Chad,G2,18
Chad,G4,3
Chad,J1,7
Chad,L1,1
Chile,A2,91
Chile,B1,18
Chile,B1/B2,542
Chile,B2,1
Chile,C1,2
Chile,C1/D,72
Chile,C3,6
Chile,E1,2
Chile,E2,20
Chile,F1,232
Chile,F2,41
Chile,G1,4
Chile,G2,7
Chile,G4,17
Chile,H1B,37
Chile,H1B1,204
Chile,H2A,1
Chile,H4,233
Chile,I,8
Chile,J1,104
Chile,J2,34
Chile,K1,2
Chile,L1,46
Chile,L2,108
Chile,M1,1
Chile,O1,7
Chile,O2,6
Chile,O3,1
Chile,P3,1
Chile,R1,1
Chile,TD,1
China - mainland,A1,43
China - mainland,A2,37
China - mainland,B1,153
China - mainland,B1/B2,"54,046"
China - mainland,B2,8
China - mainland,C1,36
China - mainland,C1/D,960
China - mainland,C3,4
China - mainland,CW1,13
China - mainland,CW2,5
China - mainland,E1,1
China - mainland,E2,18
China - mainland,E3D,3
China - mainland,F1,"20,572"
China - mainland,F2,212
China - mainland,G1,8
China - mainland,G2,37
China - mainland,G4,83
China - mainland,H1B,"2,163"
China - mainland,H3,4
China - mainland,H4,552
China - mainland,I,11
China - mainland,J1,"1,753"
China - mainland,J2,301
China - mainland,K1,36
China - mainland,K2,2
China - mainland,L1,413
China - mainland,L2,442
China - mainland,M1,7
China - mainland,M2,1
China - mainland,O1,113
China - mainland,O2,5
China - mainland,O3,23
China - mainland,P1,15
China - mainland,P3,77
China - mainland,R1,5
China - mainland,R2,5
China - mainland,T3,1
China - mainland,TD,13
Colombia,A1,5
Colombia,A2,299
Colombia,A3,1
Colombia,B1,20
Colombia,B1/B2,"31,774"
Colombia,BBBCC,1
Colombia,C1,8
Colombia,C1/D,190
Colombia,E1,8
Colombia,E2,71
Colombia,F1,587
Colombia,F2,38
Colombia,G1,19
Colombia,G2,18
Colombia,G4,59
Colombia,G5,3
Colombia,H1B,87
Colombia,H2A,22
Colombia,H2B,96
Colombia,H4,52
Colombia,I,36
Colombia,J1,780
Colombia,J2,129
Colombia,K1,151
Colombia,K2,42
Colombia,L1,60
Colombia,L2,71
Colombia,M1,7
Colombia,O1,23
Colombia,O2,18
Colombia,O3,13
Colombia,P1,26
Colombia,P3,8
Colombia,P4,9
Colombia,R1,8
Colombia,R2,1
Colombia,T3,2
Colombia,T6,1
Comoros,A2,1
Comoros,B1,1
Comoros,B1/B2,7
Comoros,F1,1
Comoros,G4,1
"Congo, Democratic Republic of the",A1,1
"Congo, Democratic Republic of the",A2,17
"Congo, Democratic Republic of the",B1,1
"Congo, Democratic Republic of the",B1/B2,663
"Congo, Democratic Republic of the",B2,13
"Congo, Democratic Republic of the",C1,1
"Congo, Democratic Republic of the",C2,2
"Congo, Democratic Republic of the",F1,125
"Congo, Democratic Republic of the",F2,5
"Congo, Democratic Republic of the",G1,1
"Congo, Democratic Republic of the",G2,6
"Congo, Democratic Republic of the",G4,6
"Congo, Democratic Republic of the",H1B,2
"Congo, Democratic Republic of the",H3,3
"Congo, Democratic Republic of the",H4,2
"Congo, Democratic Republic of the",J1,1
"Congo, Democratic Republic of the",J2,1
"Congo, Democratic Republic of the",K1,16
"Congo, Democratic Republic of the",L1,3
"Congo, Democratic Republic of the",L2,5
"Congo, Democratic Republic of the",M1,1
"Congo, Democratic Republic of the",P1,1
"Congo, Democratic Republic of the",R1,2
"Congo, Republic of the",A1,2
"Congo, Republic of the",A2,17
"Congo, Republic of the",B1/B2,149
"Congo, Republic of the",C3,4
"Congo, Republic of the",F1,6
"Congo, Republic of the",G2,6
"Congo, Republic of the",G4,4
"Congo, Republic of the",J1,6
"Congo, Republic of the",K1,2
"Congo, Republic of the",K2,1
"Congo, Republic of the",L2,1
Costa Rica,A1,3
Costa Rica,A2,8
Costa Rica,B1,2
Costa Rica,B1/B2,"4,891"
Costa Rica,C1,2
Costa Rica,C1/D,15
Costa Rica,C3,3
Costa Rica,E2,3
Costa Rica,F1,94
Costa Rica,F2,1
Costa Rica,G1,1
Costa Rica,G4,6
Costa Rica,H1B,18
Costa Rica,H2A,16
Costa Rica,H2B,112
Costa Rica,H4,15
Costa Rica,I,3
Costa Rica,J1,83
Costa Rica,J2,21
Costa Rica,K1,10
Costa Rica,K2,1
Costa Rica,L1,27
Costa Rica,L2,23
Costa Rica,M1,4
Costa Rica,O1,4
Costa Rica,O3,3
Costa Rica,R1,2
Costa Rica,R2,3
Cote d'Ivoire,A2,8
Cote d'Ivoire,B1/B2,664
Cote d'Ivoire,C1/D,4
Cote d'Ivoire,F1,33
Cote d'Ivoire,F2,1
Cote d'Ivoire,G2,5
Cote d'Ivoire,G4,4
Cote d'Ivoire,H1B,1
Cote d'Ivoire,I,1
Cote d'Ivoire,J1,9
Cote d'Ivoire,K1,11
Cote d'Ivoire,K2,1
Croatia,A1,3
Croatia,A2,15
Croatia,B1,7
Croatia,B1/B2,85
Croatia,C1/D,48
Croatia,E2,1
Croatia,F1,41
Croatia,G4,2
Croatia,H1B,6
Croatia,H4,1
Croatia,J1,73
Croatia,J2,3
Croatia,K1,2
Croatia,L1,20
Croatia,L2,5
Croatia,M1,1
Croatia,NATO2,23
Croatia,O1,5
Croatia,P1,1
Croatia,P3,1
Cuba,A1,8
Cuba,A2,2
Cuba,B1,67
Cuba,B1/B2,121
Cuba,B2,694
Cuba,C1/D,1
Cuba,F1,4
Cuba,F2,1
Cuba,G1,6
Cuba,G2,3
Cuba,J1,10
Cuba,J2,1
Cuba,K1,66
Cuba,K2,22
Cuba,L1,1
Cuba,L2,1
Cuba,O1,1
Cuba,O3,1
Cuba,P1,8
Cuba,P4,1
Cuba,TD,1
Cyprus,A2,10
Cyprus,B1/B2,418
Cyprus,C1/D,4
Cyprus,F1,31
Cyprus,G2,1
Cyprus,G4,2
Cyprus,H1B,2
Cyprus,H4,1
Cyprus,J1,20
Cyprus,L1,2
Cyprus,L2,2
Cyprus,O1,1
Cyprus,P3,1
Czech Republic,A1,9
Czech Republic,A2,23
Czech Republic,B1,2
Czech Republic,B1/B2,172
Czech Republic,C1/D,24
Czech Republic,E2,14
Czech Republic,F1,79
Czech Republic,G1,4
Czech Republic,G2,10
Czech Republic,G4,1
Czech Republic,H1B,12
Czech Republic,H2B,1
Czech Republic,H4,2
Czech Republic,I,6
Czech Republic,J1,195
Czech Republic,J2,6
Czech Republic,L1,21
Czech Republic,L2,26
Czech Republic,NATO2,37
Czech Republic,O1,5
Czech Republic,O2,2
Czech Republic,P1,6
Czech Republic,R1,2
Denmark,A1,3
Denmark,A2,21
Denmark,B1,1
Denmark,B1/B2,175
Denmark,C1/D,31
Denmark,E2,17
Denmark,E3D,1
Denmark,F1,90
Denmark,G1,13
Denmark,G2,4
Denmark,G4,10
Denmark,H1B,3
Denmark,H3,1
Denmark,H4,1
Denmark,I,12
Denmark,J1,260
Denmark,J2,11
Denmark,K1,4
Denmark,L1,31
Denmark,L2,34
Denmark,M1,2
Denmark,NATO2,11
Denmark,NATO4,2
Denmark,O1,10
Denmark,O3,5
Denmark,P1,4
Djibouti,A1,10
Djibouti,A2,4
Djibouti,A3,2
Djibouti,B1/B2,10
Djibouti,F1,2
Djibouti,G2,1
Djibouti,G4,1
Djibouti,J2,1
Djibouti,K1,2
Dominica,A1,1
Dominica,A2,1
Dominica,B1/B2,204
Dominica,C1/D,2
Dominica,F1,14
Dominica,G4,3
Dominica,J1,4
Dominica,K1,1
Dominica,O1,1
Dominica,O2,1
Dominica,P1,8
Dominican Republic,A1,12
Dominican Republic,A2,41
Dominican Republic,B1,36
Dominican Republic,B1/B2,"15,730"
Dominican Republic,C1/D,52
Dominican Republic,C3,4
Dominican Republic,F1,212
Dominican Republic,F2,4
Dominican Republic,G1,1
Dominican Republic,G2,2
Dominican Republic,G3,1
Dominican Republic,G4,6
Dominican Republic,H1B,15
Dominican Republic,H2A,12
Dominican Republic,H2B,28
Dominican Republic,H4,18
Dominican Republic,I,29
Dominican Republic,J1,154
Dominican Republic,J2,14
Dominican Republic,K1,107
Dominican Republic,K2,27
Dominican Republic,L1,9
Dominican Republic,L2,12
Dominican Republic,O1,6
Dominican Republic,O2,6
Dominican Republic,O3,2
Dominican Republic,P1,64
Dominican Republic,P2,1
Dominican Republic,P4,8
Dominican Republic,R1,4
Dominican Republic,R2,3
Dominican Republic,T3,1
Dominican Republic,U3,4
Ecuador,A1,3
Ecuador,A2,36
Ecuador,B1,11
Ecuador,B1/B2,"19,751"
Ecuador,B2,3
Ecuador,C1,7
Ecuador,C1/D,35
Ecuador,E1,1
Ecuador,E2,1
Ecuador,F1,322
Ecuador,F2,4
Ecuador,G1,2
Ecuador,G2,2
Ecuador,G4,18
Ecuador,H1B,22
Ecuador,H2A,2
Ecuador,H2B,100
Ecuador,H3,2
Ecuador,H4,16
Ecuador,I,6
Ecuador,J1,392
Ecuador,J2,32
Ecuador,K1,27
Ecuador,K2,4
Ecuador,L1,9
Ecuador,L2,14
Ecuador,M1,3
Ecuador,O1,7
Ecuador,O3,4
Ecuador,P1,3
Ecuador,P4,5
Ecuador,R1,6
Ecuador,TD,1
Ecuador,U3,7
Egypt,A1,31
Egypt,A2,62
Egypt,A3,1
Egypt,B1,11
Egypt,B1/B2,"4,706"
Egypt,C1,3
Egypt,C1/D,123
Egypt,C3,6
Egypt,E2,8
Egypt,F1,202
Egypt,F2,47
Egypt,G1,4
Egypt,G2,2
Egypt,G4,8
Egypt,H1B,48
Egypt,H4,52
Egypt,I,9
Egypt,J1,158
Egypt,J2,49
Egypt,K1,8
Egypt,L1,22
Egypt,L2,39
Egypt,M1,1
Egypt,O1,10
Egypt,O2,7
Egypt,O3,6
Egypt,P1,1
Egypt,P3,1
Egypt,R1,5
Egypt,R2,6
Egypt,TD,1
Egypt,U1,1
El Salvador,A1,10
El Salvador,A2,35
El Salvador,A3,1
El Salvador,B1,7
El Salvador,B1/B2,"4,058"
El Salvador,C1,6
El Salvador,C1/D,47
El Salvador,C3,3
El Salvador,F1,69
El Salvador,F2,5
El Salvador,G2,5
El Salvador,G4,6
El Salvador,H1B,8
El Salvador,H2A,3
El Salvador,H2B,758
El Salvador,H4,1
El Salvador,I,5
El Salvador,J1,25
El Salvador,J2,6
El Salvador,K1,23
El Salvador,K2,8
El Salvador,L1,2
El Salvador,L2,4
El Salvador,M1,1
El Salvador,O1,1
El Salvador,O2,1
El Salvador,P1,7
El Salvador,Q1,3
El Salvador,T6,2
El Salvador,U3,4
El Salvador,U4,1
El Salvador,U5,2
Equatorial Guinea,A1,1
Equatorial Guinea,A2,3
Equatorial Guinea,B1/B2,17
Equatorial Guinea,F1,5
Equatorial Guinea,G2,1
Equatorial Guinea,H1B,1
Eritrea,B1,4
Eritrea,B1/B2,104
Eritrea,F1,5
Eritrea,G2,1
Eritrea,G4,2
Eritrea,J1,2
Eritrea,K1,7
Estonia,A1,7
Estonia,A2,10
Estonia,B1/B2,22
Estonia,C1/D,13
Estonia,F1,13
Estonia,G1,3
Estonia,G2,2
Estonia,G4,5
Estonia,H1B,2
Estonia,I,4
Estonia,J1,32
Estonia,L1,2
Estonia,NATO2,14
Estonia,NATO4,2
Estonia,NATO6,3
Estonia,P1,1
Eswatini,A2,3
Eswatini,B1/B2,19
Eswatini,C3,2
Eswatini,F1,5
Eswatini,G2,3
Eswatini,J1,6
Ethiopia,A1,5
Ethiopia,A2,5
Ethiopia,A3,1
Ethiopia,B1,13
Ethiopia,B1/B2,"1,499"
Ethiopia,C1/D,85
Ethiopia,E2,1
Ethiopia,F1,278
Ethiopia,F2,2
Ethiopia,G1,1
Ethiopia,G2,3
Ethiopia,G4,22
Ethiopia,H1B,4
Ethiopia,H4,5
Ethiopia,J1,16
Ethiopia,J2,12
Ethiopia,K1,66
Ethiopia,K2,2
Ethiopia,L2,4
Ethiopia,O1,1
Ethiopia,P1,18
Ethiopia,R2,4
Fiji,A1,1
Fiji,A2,11
Fiji,B1/B2,255
Fiji,C1,3
Fiji,C1/D,17
Fiji,C3,1
Fiji,G1,2
Fiji,G2,8
Fiji,G4,7
Fiji,J1,3
Fiji,K1,1
Fiji,K2,2
Fiji,O1,1
Fiji,P1,1
Finland,A1,3
Finland,A2,16
Finland,B1,9
Finland,B1/B2,46
Finland,B2,6
Finland,C1,1
Finland,C1/D,63
Finland,E2,2
Finland,F1,78
Finland,F2,5
Finland,G1,2
Finland,G2,12
Finland,G3,2
Finland,G4,1
Finland,H1B,7
Finland,H4,5
Finland,I,2
Finland,J1,146
Finland,J2,13
Finland,K1,4
Finland,L1,24
Finland,L2,34
Finland,NATO2,48
Finland,O1,7
Finland,O2,2
Finland,P1,15
Finland,P4,2
Finland,Q1,1
France,A1,34
France,A2,57
France,B1,9
France,B1/B2,677
France,C1,1
France,C1/D,275
France,C3,3
France,E1,10
France,E2,280
France,E3D,2
France,F1,"1,561"
France,F2,23
France,G1,23
France,G2,13
France,G3,3
France,G4,67
France,H1B,93
France,H3,1
France,H4,35
France,I,46
France,J1,"2,244"
France,J2,167
France,K1,32
France,K2,1
France,L1,293
France,L2,508
France,M1,14
France,N8,1
France,NATO2,137
France,NATO4,11
France,NATO5,2
France,NATO6,2
France,O1,72
France,O2,11
France,O3,25
France,P1,52
France,P3,2
France,P4,9
France,Q1,52
France,R1,3
France,R2,1
France,TD,3
Gabon,A2,6
Gabon,B1/B2,54
Gabon,D,1
Gabon,G2,1
Gabon,J1,7
"Gambia, The",A2,15
"Gambia, The",B1/B2,99
"Gambia, The",C1,3
"Gambia, The",C1/D,1
"Gambia, The",F1,22
"Gambia, The",F2,3
"Gambia, The",G4,1
