Nonimmigrant Visa Issuances by Nationality                                                      January 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Belarus,L2,15
Belarus,M1,1
Belarus,O1,2
Belarus,O3,3
Belarus,P1,4
Belarus,P4,2
Belgium,A1,3
Belgium,A2,23
Belgium,B1/B2,302
Belgium,C1/D,98
Belgium,E2,6
Belgium,F1,38
Belgium,G2,4
Belgium,G4,4
Belgium,H1B,12
Belgium,H4,1
Belgium,I,6
Belgium,J1,36
Belgium,J2,1
Belgium,K1,2
Belgium,K2,3
Belgium,L1,38
Belgium,L2,23
Belgium,M1,1
Belgium,NATO2,30
Belgium,NATO4,6
Belgium,O1,16
Belgium,O2,7
Belgium,P1,11
Belgium,P3,1
Belgium,R1,1
Belize,A2,9
Belize,B1,1
Belize,B1/B2,770
Belize,B2,4
Belize,C1,5
Belize,C1/D,1
Belize,C3,15
Belize,F1,5
Belize,G1,1
Belize,G4,2
Belize,H1B,2
Belize,H2A,1
Belize,H4,2
Belize,J1,2
Belize,M1,2
Benin,A2,3
Benin,B1/B2,160
Benin,F1,12
Benin,F2,3
Benin,G1,1
Benin,G2,5
Benin,G4,4
Benin,J1,3
Benin,K1,1
Bermuda,B1/B2,15
Bermuda,F1,2
Bermuda,I,1
Bhutan,A2,2
Bhutan,B1/B2,41
Bhutan,F1,6
Bhutan,F2,2
Bhutan,G2,4
Bhutan,G4,8
Bhutan,H1B,1
Bhutan,H4,1
Bhutan,K1,1
Bhutan,TD,1
Bolivia,A2,2
Bolivia,B1,6
Bolivia,B1/B2,"1,820"
Bolivia,C1,8
Bolivia,C1/D,9
Bolivia,E2,1
Bolivia,F1,11
Bolivia,F2,4
Bolivia,G2,9
Bolivia,G4,11
Bolivia,G5,1
Bolivia,H1B,7
Bolivia,H4,1
Bolivia,J1,26
Bolivia,J2,1
Bolivia,K1,10
Bolivia,K2,3
Bolivia,L1,4
Bolivia,L2,9
Bolivia,R1,3
Bolivia,R2,1
Bosnia-Herzegovina,A1,7
Bosnia-Herzegovina,A2,1
Bosnia-Herzegovina,B1,28
Bosnia-Herzegovina,B1/B2,357
Bosnia-Herzegovina,C1/D,26
Bosnia-Herzegovina,C2,1
Bosnia-Herzegovina,E2,13
Bosnia-Herzegovina,F1,12
Bosnia-Herzegovina,F2,1
Bosnia-Herzegovina,G4,1
Bosnia-Herzegovina,J1,10
Bosnia-Herzegovina,K1,7
Bosnia-Herzegovina,L1,3
Bosnia-Herzegovina,L2,1
Bosnia-Herzegovina,O3,1
Bosnia-Herzegovina,P1,1
Bosnia-Herzegovina,P3,1
Bosnia-Herzegovina,R1,1
Bosnia-Herzegovina,R2,1
Botswana,A1,3
Botswana,A2,9
Botswana,B1/B2,91
Botswana,C1/D,6
Botswana,F1,11
Botswana,G2,15
Botswana,H1B,4
Botswana,H2A,1
Botswana,H4,1
Botswana,J1,6
Botswana,J2,3
Brazil,A1,8
Brazil,A2,165
Brazil,B1,210
Brazil,B1/B2,"94,073"
Brazil,B2,2
Brazil,C1,43
Brazil,C1/D,346
Brazil,C2,1
Brazil,C3,12
Brazil,E2,22
Brazil,F1,357
Brazil,F2,77
Brazil,G1,7
Brazil,G2,14
Brazil,G4,35
Brazil,H1B,139
Brazil,H2A,28
Brazil,H2B,1
Brazil,H3,1
Brazil,H4,68
Brazil,I,24
Brazil,J1,661
Brazil,J2,109
Brazil,K1,77
Brazil,K2,17
Brazil,L1,398
Brazil,L2,531
Brazil,M1,10
Brazil,M2,1
Brazil,N8,1
Brazil,NATO2,1
Brazil,O1,183
Brazil,O2,64
Brazil,O3,52
Brazil,P1,157
Brazil,P3,3
Brazil,P4,21
Brazil,R1,18
Brazil,R2,6
Brazil,U3,1
British National Overseas (Hong Kong) Passport,B1/B2,324
British National Overseas (Hong Kong) Passport,C1/D,3
British National Overseas (Hong Kong) Passport,F1,1
British National Overseas (Hong Kong) Passport,J1,2
British National Overseas (Hong Kong) Passport,L2,1
British National Overseas (Hong Kong) Passport,P3,2
British Virgin Islands,B1/B2,3
Brunei,B1/B2,1
Brunei,J1,1
Bulgaria,A1,4
Bulgaria,A2,18
Bulgaria,A3,1
Bulgaria,B1,31
Bulgaria,B1/B2,"1,389"
Bulgaria,C1/D,68
Bulgaria,E2,3
Bulgaria,F1,2
Bulgaria,G2,1
Bulgaria,G4,5
Bulgaria,H1B,6
Bulgaria,H2B,2
Bulgaria,H4,1
Bulgaria,J1,28
Bulgaria,K1,3
Bulgaria,L1,4
Bulgaria,L2,1
Bulgaria,M1,1
Bulgaria,NATO2,9
Bulgaria,NATO4,1
Bulgaria,O1,3
Bulgaria,P1,40
Bulgaria,P3,2
Burkina Faso,A1,2
Burkina Faso,A2,12
Burkina Faso,B1/B2,67
Burkina Faso,B2,1
Burkina Faso,C3,2
Burkina Faso,F1,16
Burkina Faso,F2,1
Burkina Faso,G1,3
Burkina Faso,G2,1
Burkina Faso,G4,6
Burkina Faso,H1B,4
Burkina Faso,H4,2
Burkina Faso,J1,2
Burkina Faso,M1,1
Burma,A1,1
Burma,B1,6
Burma,B1/B2,402
Burma,B2,2
Burma,C1,128
Burma,D,284
Burma,F1,344
Burma,F2,9
Burma,G4,6
Burma,H1B,3
Burma,H4,1
Burma,J1,6
Burma,K1,12
Burma,K2,1
Burma,L1,3
Burma,L2,3
Burundi,A1,5
Burundi,B1/B2,45
Burundi,F1,12
Burundi,G2,5
Burundi,G4,6
Burundi,K1,1
Cabo Verde,A2,1
Cabo Verde,B1/B2,263
Cabo Verde,C1/D,3
Cabo Verde,F1,3
Cabo Verde,G2,1
Cabo Verde,J1,3
Cabo Verde,K1,2
Cabo Verde,M1,1
Cabo Verde,R1,1
Cambodia,A1,2
Cambodia,B1,4
Cambodia,B1/B2,529
Cambodia,C1,1
Cambodia,D,1
Cambodia,F1,81
Cambodia,G1,1
Cambodia,G2,5
Cambodia,G4,8
Cambodia,H1B,7
Cambodia,H4,3
Cambodia,J1,6
Cambodia,J2,1
Cambodia,K1,63
Cambodia,K2,11
Cambodia,L2,1
Cambodia,M1,1
Cambodia,R1,3
Cameroon,A2,5
Cameroon,B1,1
Cameroon,B1/B2,561
Cameroon,C1,1
Cameroon,C1/D,3
Cameroon,C2,3
Cameroon,F1,70
Cameroon,F2,4
Cameroon,G1,4
Cameroon,G2,7
Cameroon,G4,32
Cameroon,H1B,8
Cameroon,H4,8
Cameroon,J1,8
Cameroon,J2,10
Cameroon,K1,55
Cameroon,K2,4
Cameroon,L1,1
Cameroon,L2,8
Cameroon,P1,1
Cameroon,P3,1
Cameroon,R1,2
Canada,A1,4
Canada,A2,4
Canada,B1,2
Canada,B1/B2,16
Canada,C1/D,4
Canada,E1,97
Canada,E2,565
Canada,E3D,3
Canada,F1,2
Canada,G1,1
Canada,G4,48
Canada,H1B,5
Canada,H2A,1
Canada,H4,10
Canada,I,2
Canada,J1,4
Canada,J2,3
Canada,K1,78
Canada,K2,1
Canada,L1,4
Canada,L2,22
Canada,M1,1
Canada,NATO2,3
Canada,NATO5,2
Canada,NATO6,1
Canada,O1,3
Canada,O3,6
Canada,P1,14
Canada,R1,3
Canada,R2,5
Canada,TD,2
Canada,TN,2
Cayman Islands,B1/B2,130
Cayman Islands,F1,3
Cayman Islands,H1B,1
Central African Republic,B1/B2,5
Central African Republic,G1,11
Central African Republic,G2,1
Central African Republic,G4,1
Central African Republic,K1,1
Chad,A2,3
Chad,B1/B2,70
Chad,F1,4
Chad,G1,1
Chad,G2,2
Chad,G4,4
Chile,A1,7
Chile,A2,58
Chile,B1,34
Chile,B1/B2,746
Chile,B2,4
Chile,C1,2
Chile,C1/D,177
Chile,C3,11
Chile,E1,3
Chile,E2,16
Chile,F1,260
Chile,F2,51
Chile,G1,6
Chile,G2,4
Chile,G4,17
Chile,H1B,73
Chile,H1B1,221
Chile,H2A,1
Chile,H2B,4
Chile,H4,236
Chile,I,5
Chile,J1,59
Chile,J2,15
Chile,K1,12
Chile,L1,54
Chile,L2,93
Chile,M1,6
Chile,O1,11
Chile,O2,4
Chile,O3,8
Chile,P1,8
Chile,P3,1
Chile,R1,4
Chile,R2,6
China - mainland,A1,35
China - mainland,A2,45
China - mainland,B1,358
China - mainland,B1/B2,"51,808"
China - mainland,B2,7
China - mainland,C1,46
China - mainland,C1/D,"1,006"
China - mainland,C2,2
China - mainland,C3,8
China - mainland,CW1,26
China - mainland,CW2,11
China - mainland,E2,5
China - mainland,E3D,6
China - mainland,F1,"2,771"
China - mainland,F2,122
China - mainland,G1,22
China - mainland,G2,25
China - mainland,G4,81
China - mainland,H1B,"3,650"
China - mainland,H3,2
China - mainland,H4,454
China - mainland,I,2
China - mainland,J1,993
China - mainland,J2,300
China - mainland,K1,46
China - mainland,K2,3
China - mainland,L1,560
China - mainland,L2,407
China - mainland,M1,16
China - mainland,M2,3
China - mainland,O1,163
China - mainland,O2,47
China - mainland,O3,20
China - mainland,P1,47
China - mainland,P3,21
China - mainland,P4,4
China - mainland,Q1,3
China - mainland,R1,10
China - mainland,R2,5
China - mainland,T2,1
China - mainland,T3,1
China - mainland,TD,11
Colombia,A1,17
Colombia,A2,276
Colombia,A3,1
Colombia,B1,17
Colombia,B1/B2,"36,455"
Colombia,B2,7
Colombia,BBBCC,1
Colombia,C1,12
Colombia,C1/D,181
Colombia,E1,8
Colombia,E2,60
Colombia,E3D,1
Colombia,F1,280
Colombia,F2,30
Colombia,G1,10
Colombia,G2,6
Colombia,G4,59
Colombia,H1B,63
Colombia,H2A,20
Colombia,H2B,21
Colombia,H4,37
Colombia,I,17
Colombia,J1,400
Colombia,J2,28
Colombia,K1,147
Colombia,K2,25
Colombia,L1,61
Colombia,L2,70
Colombia,M1,9
Colombia,O1,39
Colombia,O2,37
Colombia,O3,20
Colombia,P1,48
Colombia,P3,55
Colombia,P4,22
Colombia,R1,21
Colombia,R2,8
Colombia,TD,1
Comoros,B1/B2,1
"Congo, Democratic Republic of the",A2,2
"Congo, Democratic Republic of the",B1,4
"Congo, Democratic Republic of the",B1/B2,697
"Congo, Democratic Republic of the",E2,1
"Congo, Democratic Republic of the",F1,65
"Congo, Democratic Republic of the",F2,1
"Congo, Democratic Republic of the",G4,7
"Congo, Democratic Republic of the",H1B,2
"Congo, Democratic Republic of the",H4,1
"Congo, Democratic Republic of the",J1,7
"Congo, Democratic Republic of the",K1,5
"Congo, Democratic Republic of the",K2,1
"Congo, Democratic Republic of the",L1,2
"Congo, Democratic Republic of the",L2,2
"Congo, Democratic Republic of the",O2,1
"Congo, Democratic Republic of the",P3,2
"Congo, Democratic Republic of the",R1,1
"Congo, Republic of the",A2,14
"Congo, Republic of the",B1/B2,172
"Congo, Republic of the",B2,1
"Congo, Republic of the",F1,6
"Congo, Republic of the",G1,12
"Congo, Republic of the",G4,4
"Congo, Republic of the",J1,2
"Congo, Republic of the",R1,1
Costa Rica,A2,15
Costa Rica,B1,1
Costa Rica,B1/B2,"7,966"
Costa Rica,C1,2
Costa Rica,C1/D,41
Costa Rica,E2,4
Costa Rica,E3D,1
Costa Rica,F1,20
Costa Rica,G4,8
Costa Rica,H1B,13
Costa Rica,H2A,5
Costa Rica,H2B,29
Costa Rica,H3,1
Costa Rica,H4,5
Costa Rica,I,1
Costa Rica,J1,15
Costa Rica,K1,12
Costa Rica,K2,2
Costa Rica,L1,38
Costa Rica,L2,35
Costa Rica,M1,1
Costa Rica,O1,2
Costa Rica,O3,1
Costa Rica,P1,2
Costa Rica,R1,3
Costa Rica,R2,4
Costa Rica,U3,1
Cote d'Ivoire,A2,11
Cote d'Ivoire,B1/B2,570
Cote d'Ivoire,C1/D,8
Cote d'Ivoire,C2,1
Cote d'Ivoire,F1,49
Cote d'Ivoire,F2,3
Cote d'Ivoire,G1,4
Cote d'Ivoire,G2,4
Cote d'Ivoire,G4,15
Cote d'Ivoire,H1B,6
Cote d'Ivoire,J1,9
Cote d'Ivoire,J2,1
Cote d'Ivoire,K1,11
Cote d'Ivoire,P1,1
Cote d'Ivoire,P3,2
Croatia,A2,4
Croatia,B1,22
Croatia,B1/B2,106
Croatia,C1/D,59
Croatia,E2,5
Croatia,F1,3
Croatia,G2,3
Croatia,G4,4
Croatia,H1B,4
Croatia,J1,27
Croatia,J2,1
Croatia,K1,2
Croatia,L1,8
Croatia,L2,3
Croatia,NATO2,3
Croatia,O1,1
Croatia,P1,1
Cuba,A1,4
Cuba,A2,8
Cuba,A3,1
Cuba,B1,76
Cuba,B1/B2,150
Cuba,B2,574
Cuba,BBBCC,2
Cuba,C1/D,1
Cuba,F1,3
Cuba,F2,1
Cuba,G1,5
Cuba,G2,5
Cuba,G4,3
Cuba,H1B,2
Cuba,H4,3
Cuba,J1,8
Cuba,K1,63
Cuba,K2,26
Cuba,L2,1
Cuba,P1,6
Cuba,P3,3
Cyprus,A2,2
Cyprus,B1/B2,394
Cyprus,C1/D,8
Cyprus,F1,4
Cyprus,G2,4
Cyprus,G4,2
Cyprus,H4,1
Cyprus,J1,5
Cyprus,J2,1
Cyprus,L1,1
Cyprus,L2,2
Cyprus,O1,1
Cyprus,P3,1
Czech Republic,A1,4
Czech Republic,A2,16
Czech Republic,B1/B2,309
Czech Republic,C1/D,37
Czech Republic,E2,5
Czech Republic,F1,9
Czech Republic,G1,2
Czech Republic,G2,8
Czech Republic,G4,1
Czech Republic,H1B,4
Czech Republic,H2A,1
Czech Republic,H2B,4
Czech Republic,I,2
Czech Republic,J1,34
Czech Republic,J2,7
Czech Republic,K1,3
Czech Republic,L1,8
Czech Republic,L2,4
Czech Republic,NATO2,6
Czech Republic,NATO4,1
Czech Republic,O1,5
Czech Republic,O3,1
Czech Republic,P1,11
Czech Republic,P4,1
Denmark,A2,71
Denmark,B1,1
Denmark,B1/B2,201
Denmark,C1/D,53
Denmark,E1,6
Denmark,E2,23
Denmark,F1,15
Denmark,G1,6
Denmark,G2,28
Denmark,G4,8
Denmark,H1B,3
Denmark,I,13
Denmark,J1,48
Denmark,J2,7
Denmark,K1,1
Denmark,L1,25
Denmark,L2,27
Denmark,NATO2,15
Denmark,NATO4,1
Denmark,NATO6,3
Denmark,O1,8
Denmark,O2,3
Denmark,P1,9
Denmark,P4,3
Denmark,Q1,1
Djibouti,A2,3
Djibouti,B1,3
Djibouti,B1/B2,27
Djibouti,F1,1
Djibouti,G2,3
Djibouti,G4,5
Djibouti,K1,1
Dominica,B1/B2,249
Dominica,C1/D,6
Dominica,F1,4
Dominica,G4,1
Dominica,H1B,3
Dominica,K1,1
Dominican Republic,A1,3
Dominican Republic,A2,10
Dominican Republic,B1,27
Dominican Republic,B1/B2,"10,649"
Dominican Republic,B2,1
Dominican Republic,C1,3
Dominican Republic,C1/D,54
Dominican Republic,C3,3
Dominican Republic,F1,108
Dominican Republic,F2,4
Dominican Republic,G1,2
Dominican Republic,G4,5
Dominican Republic,H1B,13
Dominican Republic,H2A,2
Dominican Republic,H2B,10
Dominican Republic,H3,1
Dominican Republic,H4,7
Dominican Republic,I,27
Dominican Republic,J1,35
Dominican Republic,J2,2
Dominican Republic,K1,206
Dominican Republic,K2,58
Dominican Republic,L1,11
Dominican Republic,L2,8
Dominican Republic,M1,1
Dominican Republic,O1,8
Dominican Republic,O2,5
Dominican Republic,P1,201
Dominican Republic,P4,39
Dominican Republic,R1,7
Dominican Republic,R2,4
Dominican Republic,U3,3
Ecuador,A1,3
Ecuador,A2,58
Ecuador,B1,20
Ecuador,B1/B2,"18,870"
Ecuador,B2,2
Ecuador,C1,5
Ecuador,C1/D,35
Ecuador,E2,4
Ecuador,E3D,1
Ecuador,F1,108
Ecuador,F2,6
Ecuador,G1,6
Ecuador,G2,2
Ecuador,G4,13
Ecuador,H1B,40
Ecuador,H2B,3
Ecuador,H4,15
Ecuador,I,7
Ecuador,J1,"1,203"
Ecuador,J2,7
Ecuador,K1,30
Ecuador,K2,7
Ecuador,L1,21
Ecuador,L2,24
Ecuador,M1,2
Ecuador,O1,6
Ecuador,O3,1
Ecuador,P1,1
Ecuador,R1,5
Ecuador,T3,2
Ecuador,U1,1
Ecuador,U3,11
Egypt,A2,114
Egypt,A3,1
Egypt,B1,7
Egypt,B1/B2,"6,836"
Egypt,C1,3
Egypt,C1/D,118
Egypt,E2,1
Egypt,F1,77
Egypt,F2,18
Egypt,G1,2
Egypt,G2,3
Egypt,G4,12
Egypt,H1B,27
Egypt,H2A,14
Egypt,H4,17
Egypt,I,3
Egypt,J1,114
Egypt,J2,39
Egypt,K1,14
Egypt,K2,2
Egypt,L1,18
Egypt,L2,23
Egypt,M1,3
Egypt,O1,3
Egypt,O2,7
Egypt,O3,7
Egypt,R1,3
Egypt,R2,5
Egypt,TD,2
El Salvador,A1,1
El Salvador,A2,111
El Salvador,B1,12
El Salvador,B1/B2,"3,640"
El Salvador,C1,3
El Salvador,C1/D,60
El Salvador,E2,1
El Salvador,F1,18
El Salvador,G1,1
El Salvador,G4,11
El Salvador,H1B,9
El Salvador,H2A,24
El Salvador,H2B,262
El Salvador,H4,1
El Salvador,I,7
El Salvador,J1,21
El Salvador,J2,5
El Salvador,K1,44
El Salvador,K2,8
El Salvador,L1,4
El Salvador,L2,4
El Salvador,O1,3
El Salvador,P1,3
El Salvador,P3,1
El Salvador,U2,2
El Salvador,U3,8
Equatorial Guinea,B1/B2,38
Equatorial Guinea,F1,11
Equatorial Guinea,L1,1
Equatorial Guinea,L2,4
Eritrea,B1/B2,59
Eritrea,F1,3
Eritrea,J2,1
Eritrea,K1,12
Eritrea,K2,1
Eritrea,R1,1
Estonia,A2,10
Estonia,B1/B2,31
Estonia,C1/D,13
Estonia,F1,3
Estonia,G1,1
Estonia,H1B,2
Estonia,J1,18
Estonia,J2,2
Estonia,K1,2
Estonia,NATO2,3
Estonia,O1,3
Estonia,O3,3
Estonia,P1,2
Eswatini,A2,4
Eswatini,B1,1
Eswatini,B1/B2,44
Eswatini,C1/D,1
Eswatini,F1,4
Eswatini,G1,1
Eswatini,G2,1
Eswatini,J1,1
Eswatini,R1,1
Ethiopia,A1,17
Ethiopia,A2,7
Ethiopia,B1,1
Ethiopia,B1/B2,"1,553"
Ethiopia,C1,1
Ethiopia,C1/D,84
Ethiopia,C2,4
Ethiopia,D,3
Ethiopia,E2,5
Ethiopia,F1,140
Ethiopia,F2,4
Ethiopia,G1,4
Ethiopia,G4,26
Ethiopia,H1B,30
Ethiopia,H4,7
Ethiopia,J1,14
Ethiopia,J2,3
Ethiopia,K1,53
Ethiopia,K2,4
Ethiopia,L1,2
Ethiopia,P1,2
Ethiopia,R1,1
Fiji,A2,11
Fiji,B1/B2,213
Fiji,C1,7
Fiji,C1/D,28
Fiji,C3,1
Fiji,E3D,1
Fiji,F1,2
Fiji,G2,1
Fiji,G4,3
Fiji,J1,2
Fiji,K1,1
Fiji,K2,1
Fiji,R1,2
Finland,A1,7
Finland,A2,15
Finland,B1,2
Finland,B1/B2,50
Finland,B2,2
Finland,C1/D,59
Finland,E2,12
Finland,E3D,1
Finland,F1,8
Finland,F2,3
Finland,G1,1
Finland,G2,11
Finland,G3,1
Finland,G4,2
Finland,H1B,7
Finland,H2A,1
Finland,H4,4
Finland,I,2
Finland,J1,12
Finland,K1,5
Finland,L1,22
Finland,L2,11
Finland,M1,1
Finland,NATO1,1
Finland,NATO2,23
Finland,NATO4,1
Finland,O1,4
Finland,O2,1
Finland,O3,2
Finland,P1,12
Finland,P4,2
France,A1,8
France,A2,96
France,B1,7
France,B1/B2,663
France,B2,1
France,BBBCC,1
France,C1,1
France,C1/D,362
France,E1,18
France,E2,209
France,E3D,2
France,F1,357
France,F2,5
France,G1,4
France,G2,4
France,G3,2
France,G4,57
France,H1B,74
France,H3,1
France,H4,10
France,I,58
France,J1,623
France,J2,33
France,K1,10
France,K2,1
France,L1,205
France,L2,156
France,M1,5
France,NATO2,35
France,O1,65
France,O2,11
France,O3,11
France,P1,123
France,P3,6
France,P4,6
France,Q1,38
France,R1,7
France,TD,2
Gabon,A1,2
Gabon,B1/B2,55
Gabon,F1,7
Gabon,J1,8
Gabon,K1,1
Gabon,L1,1
Gabon,P1,1
"Gambia, The",A1,1
"Gambia, The",B1/B2,86
"Gambia, The",C1,39
"Gambia, The",C1/D,15
"Gambia, The",F1,13
"Gambia, The",F2,1
"Gambia, The",G1,4
"Gambia, The",G2,4
"Gambia, The",G4,3
"Gambia, The",H1B,1
"Gambia, The",J2,3
"Gambia, The",K1,4
"Gambia, The",K2,1
Georgia,A1,4
Georgia,A2,12
Georgia,B1,2
Georgia,B1/B2,480
Georgia,C1/D,129
Georgia,C3,1
Georgia,E2,1
Georgia,F1,11
Georgia,F2,1
Georgia,G1,2
Georgia,G2,2
Georgia,G4,7
Georgia,H1B,7
Georgia,H4,3
Georgia,I,2
Georgia,J1,11
Georgia,J2,1
Georgia,K1,4
Georgia,L1,1
Georgia,L2,2
Georgia,O1,1
Georgia,P1,1
Germany,A1,13
Germany,A2,120
Germany,B1,2
Germany,B1/B2,"2,327"
Germany,C1,2
Germany,C1/D,647
Germany,E1,27
Germany,E2,298
Germany,E3D,1
Germany,F1,155
Germany,F2,2
Germany,G1,3
Germany,G2,18
Germany,G3,2
Germany,G4,37
Germany,H1B,78
Germany,H3,1
Germany,H4,13
Germany,I,75
Germany,J1,512
Germany,J2,43
Germany,K1,17
Germany,L1,234
Germany,L2,93
Germany,M1,16
Germany,NATO2,14
Germany,NATO4,2
Germany,NATO6,18
Germany,O1,78
Germany,O2,25
Germany,O3,21
